income,age,degree,region
11787.161300671432,41,Школа,Север
23069.314739736416,31,Университет,Юг
21972.99803346406,21,Университет,Север
21383.531266204984,56,Университет,Запад
12877.221539387967,26,Школа,Восток
9213.862886990059,45,Школа,Восток
20007.273741007997,45,Университет,Запад
22071.27517693033,43,Университет,Запад
6861.1214815714975,31,Школа,Юг
23833.167646689384,35,Университет,Юг
11606.784750395562,42,Школа,Юг
21306.0635055623,59,Университет,Юг
17738.974244717887,28,Университет,Юг
8426.781749200523,51,Школа,Восток
20202.832671398275,34,Университет,Юг
22614.859700591198,56,Университет,Запад
6846.76797560283,32,Школа,Запад
22576.72960155471,24,Университет,Юг
10279.937351783266,30,Школа,Запад
20553.153054516697,29,Университет,Север
11507.185883381613,32,Школа,Восток
11538.634475692823,60,Школа,Восток
9575.142820126806,65,Школа,Юг
12249.820176937686,69,Школа,Север
16361.203720207122,34,Университет,Юг
10099.162226864692,61,Школа,Юг
11307.363526353807,26,Школа,Запад
20310.10136957105,59,Университет,Восток
7346.179392068037,47,Школа,Север
22516.054757520942,51,Университет,Запад
18503.224375745896,54,Университет,Восток
20864.971984943422,34,Университет,Восток
11306.069194135245,67,Школа,Юг
11039.654307530735,55,Школа,Север
23338.02185172763,40,Университет,Юг
10893.474880012627,25,Школа,Запад
11854.910809393881,20,Школа,Юг
10888.191933697517,23,Школа,Юг
12225.91216833255,30,Школа,Восток
23786.990594095045,63,Университет,Восток
21275.083658944386,45,Университет,Запад
22563.700715166,56,Университет,Восток
23910.657869764396,42,Университет,Восток
13714.368493948543,48,Школа,Восток
10229.42119277758,40,Школа,Юг
23072.864711490336,67,Университет,Север
11497.542320094386,64,Школа,Запад
13234.459995467827,64,Школа,Юг
22137.269167125898,68,Университет,Запад
21551.336152072377,46,Университет,Юг
11867.944160692708,58,Школа,Запад
21510.47591207786,59,Университет,Восток
21588.666090273022,32,Университет,Запад
10682.335278836183,42,Школа,Север
20496.551318784965,35,Университет,Запад
14526.34985874534,49,Школа,Север
21955.055822222366,23,Университет,Запад
19853.3901555372,59,Университет,Восток
20445.165137140713,35,Университет,Запад
13112.516906895902,50,Школа,Юг
9527.626579822761,61,Школа,Восток
8035.944636377979,44,Школа,Восток
18183.10171879591,63,Университет,Юг
7542.048799590424,31,Школа,Восток
8402.370283471084,45,Школа,Восток
8638.26812039838,56,Школа,Юг
13770.474759216278,67,Школа,Восток
10907.641574681464,52,Школа,Восток
20273.472921726567,47,Университет,Восток
8113.173873962853,28,Школа,Восток
10713.74720505732,31,Школа,Запад
17525.343874871614,24,Университет,Восток
20261.16565742727,47,Университет,Восток
15128.98877968735,54,Школа,Восток
12327.60715741273,24,Школа,Запад
20580.40367929094,53,Университет,Север
12396.247210812713,65,Школа,Восток
19956.913643744865,53,Университет,Север
9398.644514241625,32,Школа,Север
14408.259259065686,58,Школа,Юг
8715.450692159453,61,Школа,Юг
20291.7575286453,64,Университет,Север
21612.06656472702,67,Университет,Запад
9127.531588485104,33,Школа,Восток
22301.20990726282,30,Университет,Восток
10386.810950715495,61,Школа,Восток
12327.820655133713,57,Школа,Юг
22171.968359501036,23,Университет,Юг
10513.97573874834,52,Школа,Восток
24421.31734518197,26,Университет,Север
19669.328393133117,60,Университет,Юг
23697.740941097472,27,Университет,Восток
23349.866485256083,56,Университет,Север
14541.76441532088,70,Школа,Восток
11348.112078686041,29,Школа,Юг
9422.82857614402,62,Школа,Запад
15153.593170659093,34,Школа,Запад
10330.597064047271,57,Школа,Юг
9372.91485458893,34,Школа,Север
20620.426508190376,24,Университет,Восток
9036.618567685844,48,Школа,Юг
22052.29765024669,38,Университет,Север
19788.663236482975,70,Университет,Восток
20425.031660190256,29,Университет,Восток
12935.557723329925,31,Школа,Юг
12247.386420352383,23,Школа,Восток
11031.169145139316,50,Школа,Запад
11341.747057493963,37,Школа,Запад
11024.510861263083,35,Школа,Восток
20137.68986716527,59,Университет,Юг
10994.946678304426,55,Школа,Восток
21981.683250985887,44,Университет,Юг
20747.67574204232,42,Университет,Юг
11839.535260460547,31,Школа,Запад
9326.662443153906,53,Школа,Запад
19792.21269770859,55,Университет,Север
9531.35899345205,56,Школа,Юг
19869.73725641519,22,Университет,Восток
13574.362093412183,28,Школа,Юг
22452.07758622072,37,Университет,Запад
8846.15376263131,62,Школа,Юг
11874.99659281691,54,Школа,Север
20218.83537470286,53,Университет,Восток
9635.230829056869,60,Школа,Юг
8028.521068554986,33,Школа,Восток
12943.83738764049,23,Школа,Восток
8272.273700665723,48,Школа,Запад
20896.07364398025,60,Университет,Юг
19107.377508550264,64,Университет,Восток
22551.68789413985,69,Университет,Запад
20331.2963473721,34,Университет,Север
10731.07468895931,47,Школа,Север
10798.531474139934,61,Школа,Юг
21605.140669871565,35,Университет,Восток
21026.00952796662,31,Университет,Юг
10913.453622077768,24,Школа,Восток
9963.196049490443,53,Школа,Запад
7850.541253315814,61,Школа,Север
18762.89808091629,20,Университет,Север
22436.95947736129,58,Университет,Север
10388.361073347405,51,Школа,Север
19671.98044455504,45,Университет,Юг
8188.54371116391,36,Школа,Восток
7560.705719819296,67,Школа,Юг
19593.586239743603,46,Университет,Запад
12776.105708090514,43,Школа,Север
9885.859612755363,54,Школа,Восток
21800.971050482894,65,Университет,Юг
19793.880341204083,61,Университет,Восток
22277.733392057697,58,Университет,Юг
10296.498396382662,45,Школа,Восток
8536.231508899007,68,Школа,Восток
20462.093864201113,57,Университет,Север
24668.000836560816,42,Университет,Юг
24579.76863110171,41,Университет,Запад
11973.06660555873,23,Школа,Восток
10725.882369172596,68,Школа,Запад
21607.803604190165,28,Университет,Север
21633.70467746658,23,Университет,Запад
10920.226495265797,26,Школа,Восток
11881.888039845235,42,Школа,Восток
11416.453724307126,21,Школа,Восток
10368.055229271373,68,Школа,Юг
8609.486401232714,43,Школа,Запад
10079.881515559668,59,Школа,Юг
22599.037698147193,50,Университет,Восток
10937.075551009271,66,Школа,Восток
21600.573783175012,50,Университет,Север
10433.968944591175,66,Школа,Север
18880.80498997875,59,Университет,Восток
10522.740570256354,67,Школа,Юг
18955.088198501297,70,Университет,Юг
18827.4216527929,62,Университет,Восток
23411.273217738817,53,Университет,Запад
20159.827990131565,43,Университет,Юг
9517.030549079933,68,Школа,Восток
24235.91936876181,45,Университет,Север
22629.970070808482,35,Университет,Восток
20256.981548996322,66,Университет,Юг
11855.272651104737,32,Школа,Восток
20528.423363478596,34,Университет,Запад
9614.640641440801,46,Школа,Запад
11949.38244897001,23,Школа,Юг
10351.396229359594,35,Школа,Восток
11150.996017998807,49,Школа,Запад
23042.726469799345,63,Университет,Запад
22822.426207590754,49,Университет,Север
19899.81341628785,55,Университет,Юг
21972.063204574173,22,Университет,Север
18744.287507708486,41,Университет,Север
21900.82832263141,68,Университет,Запад
11296.99061160221,41,Школа,Восток
21757.95872472686,69,Университет,Север
20405.110490711533,69,Университет,Юг
25168.14254730498,68,Университет,Юг
19197.400584759373,31,Университет,Восток
22943.103421936925,40,Университет,Юг
8936.603360463338,23,Школа,Север
12008.688349258642,50,Школа,Восток
22151.579954503566,63,Университет,Юг
11109.95174312457,50,Школа,Юг
20009.35117891259,42,Университет,Север
11282.269781490597,39,Школа,Север
11534.02066686035,34,Школа,Север
24579.872972612564,42,Университет,Север
9255.319429399407,47,Школа,Восток
19888.173007371995,35,Университет,Восток
11569.471114138672,56,Школа,Восток
10487.892419209496,40,Школа,Запад
20799.9179245388,34,Университет,Север
13140.703670727522,36,Школа,Север
15359.46699314153,69,Университет,Восток
19804.10130996438,56,Университет,Юг
7515.261547497501,32,Школа,Юг
18608.36712619186,38,Университет,Север
25809.24898414494,49,Университет,Север
12196.336267905514,64,Школа,Восток
12903.12985011621,37,Школа,Север
10838.940700427138,33,Школа,Юг
22517.42764966382,55,Университет,Юг
17466.870984959503,55,Университет,Север
23076.596823539203,39,Университет,Восток
19360.3117628802,38,Университет,Восток
19937.368361348173,64,Университет,Юг
22010.302140909305,63,Университет,Восток
21632.89351716443,26,Университет,Юг
11169.240096787098,63,Школа,Север
18273.807692839364,23,Университет,Юг
21199.627337643284,53,Университет,Север
22921.122706966456,21,Университет,Восток
19935.02580780041,24,Университет,Запад
13629.87409068059,29,Школа,Запад
19254.61612817198,51,Университет,Запад
11013.095783436747,61,Школа,Юг
24070.655466753225,60,Университет,Запад
9637.20017460078,32,Школа,Юг
23107.970966754147,58,Университет,Восток
24949.304724443617,24,Университет,Север
21342.0881378483,29,Университет,Запад
9945.966025233387,29,Школа,Юг
19454.522394099953,57,Университет,Восток
23609.20540669465,46,Университет,Восток
23553.388398679297,70,Университет,Запад
13898.61824573735,40,Школа,Восток
20934.323298688105,27,Университет,Восток
13075.61388305421,20,Школа,Восток
20902.32121774786,47,Университет,Юг
9233.889756783283,68,Школа,Восток
23248.353570224706,58,Университет,Восток
24267.74055655641,33,Университет,Восток
8958.79605443736,40,Школа,Восток
8921.13807419866,49,Школа,Восток
21079.96386846025,40,Университет,Юг
12912.257211482,68,Школа,Восток
18732.36161249209,28,Университет,Восток
11454.031473911811,36,Школа,Север
9819.146091880497,24,Школа,Восток
12401.658199650004,50,Школа,Восток
19404.226357008218,59,Университет,Юг
12543.606000548358,57,Школа,Восток
20683.570378364584,62,Университет,Юг
19125.718952637915,38,Университет,Запад
11127.379910853777,55,Школа,Восток
17124.053371023296,69,Университет,Север
9881.81085579012,52,Школа,Юг
21674.802140649324,32,Университет,Запад
7456.49044193621,33,Школа,Север
5857.726293789177,52,Школа,Юг
16321.265360373665,48,Университет,Запад
23654.25711100074,62,Университет,Север
10846.481974474542,68,Школа,Восток
19935.069211985625,55,Университет,Север
12890.30947133366,63,Школа,Север
20191.10063506178,29,Университет,Север
21536.923799733464,50,Университет,Юг
11051.510701846526,25,Школа,Восток
10058.001158494044,20,Школа,Восток
11588.291767778212,26,Школа,Юг
12546.522442840289,46,Школа,Север
10630.186765966024,40,Школа,Восток
20078.88885369077,47,Университет,Север
20314.975184001094,35,Университет,Восток
6404.174934428536,65,Школа,Юг
21566.119093017824,42,Университет,Запад
18581.777422022897,39,Университет,Север
22259.437448237848,57,Университет,Восток
20819.15179864941,44,Университет,Восток
21210.24219306088,47,Университет,Восток
12400.658341212406,24,Школа,Юг
9146.95246731813,40,Школа,Юг
11738.496886701914,37,Школа,Запад
11535.24210512533,66,Школа,Юг
10630.438334714414,25,Школа,Север
19143.627598472925,48,Университет,Юг
12190.476728110327,38,Школа,Восток
22406.90908883863,52,Университет,Север
11227.204051955769,20,Школа,Юг
18859.39516857071,64,Университет,Север
19945.10193414909,22,Университет,Север
10879.334555159867,61,Школа,Юг
12376.989099964187,40,Школа,Север
17833.021197773767,54,Университет,Восток
9872.393071391247,60,Школа,Восток
10194.654880115595,59,Школа,Юг
10833.556841193942,22,Школа,Юг
18397.349431950308,44,Университет,Восток
20564.934443253333,64,Университет,Юг
20379.03287137482,57,Университет,Восток
18924.816257020688,64,Университет,Север
20764.064831662632,39,Университет,Юг
19917.661806428998,63,Университет,Запад
21991.172285019413,64,Университет,Восток
9229.344877991323,53,Школа,Восток
11179.66824425691,40,Школа,Север
19383.222325541465,67,Университет,Запад
19800.491523682376,42,Университет,Запад
11594.583255410811,25,Школа,Запад
11469.435465684312,70,Школа,Восток
20165.955634843278,32,Университет,Восток
20461.178763334665,68,Университет,Запад
8092.787109780952,42,Школа,Юг
23805.5286211614,28,Университет,Запад
22374.912795756056,36,Университет,Север
22302.89610174221,21,Университет,Запад
7809.93556608757,38,Школа,Запад
9809.020015021426,38,Школа,Запад
10330.907942152755,26,Школа,Юг
7137.877015931976,61,Школа,Запад
22779.900192152174,61,Университет,Запад
13907.768977096272,39,Школа,Восток
25123.869912007227,28,Университет,Запад
8908.232344964526,36,Школа,Север
11234.646993668548,46,Школа,Восток
23645.63653830084,66,Университет,Юг
20492.763042106093,21,Университет,Восток
9866.024172314645,55,Школа,Юг
17267.964652911018,38,Университет,Юг
23265.2449155435,36,Университет,Север
20961.47848785327,24,Университет,Запад
19541.316282073876,58,Университет,Север
11567.71457965772,37,Школа,Восток
21306.01074635733,26,Университет,Юг
21336.518204709184,36,Университет,Восток
10565.80387534665,58,Школа,Юг
14244.71631752673,55,Школа,Восток
20732.680533475155,59,Университет,Юг
14238.644152646608,64,Школа,Север
12128.233852800397,23,Школа,Юг
21702.340285523464,57,Университет,Запад
10773.45049344369,44,Школа,Север
12947.913387091841,24,Школа,Запад
21225.98353515599,49,Университет,Восток
19135.737569772937,31,Университет,Восток
9069.015618003928,23,Школа,Юг
21844.969243868545,43,Университет,Юг
19185.24222966701,48,Университет,Восток
20875.537886055,28,Университет,Север
13114.369077102183,23,Школа,Запад
11607.940355788667,70,Школа,Восток
9555.730259342505,43,Школа,Север
23819.97502323228,33,Университет,Запад
22095.750473989403,24,Университет,Юг
23035.58597440818,37,Университет,Север
16464.883313581395,61,Университет,Север
21661.70575652549,38,Университет,Восток
12684.315672759785,31,Школа,Запад
24400.577284595984,37,Университет,Восток
18072.362831697916,36,Университет,Юг
23412.229178389065,49,Университет,Юг
14288.76057140249,43,Школа,Запад
16965.422045442043,30,Университет,Запад
11957.182219739485,54,Школа,Запад
12235.241628681404,42,Школа,Восток
20345.98467469619,36,Университет,Запад
20019.81107986742,20,Университет,Запад
12335.707826575645,34,Школа,Восток
19770.036493178737,51,Университет,Юг
10565.501343163804,28,Школа,Юг
12624.869801647843,34,Школа,Север
14508.086100653729,47,Школа,Юг
22075.968545084037,43,Университет,Запад
21266.968990829024,54,Университет,Юг
19967.20503067846,41,Университет,Восток
18978.79991869789,46,Университет,Юг
13219.156483001898,38,Школа,Юг
10693.10029774623,64,Школа,Север
23301.406549333456,31,Университет,Север
10340.896244009076,39,Школа,Запад
19701.422677277977,20,Университет,Восток
21841.59777765503,40,Университет,Запад
20846.9281214632,68,Университет,Восток
8588.942790778525,64,Школа,Восток
14634.736659563696,20,Школа,Север
19746.032452456726,29,Университет,Юг
12855.183042348428,66,Школа,Юг
22683.713258792963,51,Университет,Север
8481.074470171287,58,Школа,Запад
8995.22471076703,41,Школа,Юг
10396.981320599745,37,Школа,Запад
9268.706910843366,67,Школа,Юг
24452.912743757377,65,Университет,Запад
10599.648726402977,51,Школа,Восток
12779.498085628136,46,Школа,Восток
12027.274778000408,47,Школа,Юг
11528.044897992706,37,Школа,Запад
11080.642421479175,58,Школа,Запад
13474.261415577394,68,Школа,Восток
19349.814053329967,48,Университет,Запад
24452.670620913173,37,Университет,Север
18425.55363899181,63,Университет,Запад
22563.023451244848,27,Университет,Восток
8189.672280120434,50,Школа,Север
20368.58889554608,53,Университет,Север
21186.619876121935,26,Университет,Запад
10026.609302340972,55,Школа,Восток
20636.660860766217,37,Университет,Восток
8226.059104138414,57,Школа,Восток
9025.099062552898,28,Школа,Север
21996.529414391764,28,Университет,Восток
11059.34364995489,65,Школа,Север
9618.943948356986,27,Школа,Север
13648.555526259343,70,Школа,Юг
8560.138200019568,54,Школа,Запад
10276.819068271874,37,Школа,Восток
19988.687443643055,24,Университет,Север
22230.07525552209,33,Университет,Запад
21096.327382274387,47,Университет,Север
10783.669506930806,49,Школа,Запад
17311.56659226552,23,Университет,Север
22730.068961264187,58,Университет,Восток
10564.348370336525,39,Школа,Юг
21231.32203522084,44,Университет,Юг
19502.873559812244,47,Университет,Юг
19188.342474365854,31,Университет,Север
13998.575516951374,21,Школа,Запад
7453.522843475175,62,Школа,Восток
18891.601944434457,33,Университет,Восток
23960.984305338163,41,Университет,Север
22281.49276199731,50,Университет,Юг
20349.07493651516,42,Университет,Север
23493.192628577308,67,Университет,Запад
11893.720232792017,39,Школа,Юг
21465.32018394884,57,Университет,Север
11451.124034204835,23,Школа,Запад
21930.476434428987,34,Университет,Юг
22011.385002594907,43,Университет,Восток
15391.946105791914,44,Школа,Запад
20610.214376654654,20,Университет,Восток
10671.905623703591,26,Школа,Запад
8526.213624858572,50,Школа,Юг
10896.205226357964,31,Школа,Север
14725.773799089638,61,Школа,Север
12968.970004869312,24,Школа,Север
9912.664512249345,63,Школа,Север
21060.08272904257,69,Университет,Запад
18407.123248830012,61,Университет,Север
19061.76131140339,57,Университет,Север
11298.882305227435,31,Школа,Запад
20011.090794359094,58,Университет,Запад
18910.800421243162,37,Университет,Юг
11979.681529475783,21,Школа,Запад
20835.49982669335,29,Университет,Восток
7864.899256617921,34,Школа,Юг
16849.706067664425,49,Университет,Юг
9859.977002851492,63,Школа,Север
7823.469713116945,36,Школа,Север
17262.177187058693,23,Университет,Восток
13257.938402804171,26,Школа,Север
10804.578220269414,60,Школа,Запад
20469.107243548995,50,Университет,Запад
20623.1883676985,70,Университет,Север
18724.33569841406,58,Университет,Север
11821.952330028336,53,Школа,Запад
10738.599346534918,25,Школа,Юг
19485.182688041175,69,Университет,Восток
9784.74263095,57,Школа,Восток
8545.08257357541,64,Школа,Юг
20187.51425419633,70,Университет,Восток
10520.744238434972,53,Школа,Север
10135.433341740072,63,Школа,Север
11110.309114683172,34,Школа,Север
10842.976590476488,33,Школа,Восток
11461.537077329214,25,Школа,Юг
12886.19407384319,69,Школа,Север
12186.046954426161,56,Школа,Юг
22909.179681020672,69,Университет,Запад
19304.531540347543,51,Университет,Запад
9982.770211822686,22,Школа,Запад
22307.193367891934,22,Университет,Восток
12342.955342864172,41,Школа,Восток
9642.758764926237,41,Школа,Север
12223.167851563485,29,Школа,Запад
19112.935766708117,70,Университет,Юг
21962.111448283587,22,Университет,Восток
20947.407598268717,31,Университет,Юг
8231.128792187326,48,Школа,Юг
10131.852356481186,67,Школа,Север
25364.535619390987,36,Университет,Север
11405.56072560999,26,Школа,Юг
25600.89995343652,32,Университет,Юг
18112.146940249928,21,Университет,Юг
22501.483585327685,23,Университет,Юг
15931.327616385768,29,Университет,Запад
20999.529030170434,58,Университет,Юг
22262.434755302642,43,Университет,Восток
22675.780189992554,36,Университет,Север
9401.460550839174,25,Школа,Восток
23078.180843953473,38,Университет,Север
9932.570479910612,24,Школа,Север
10671.805497775207,51,Школа,Север
10133.355561286733,29,Школа,Восток
8727.221298535336,28,Школа,Север
24139.43917484172,46,Университет,Юг
21096.035634316155,32,Университет,Юг
13174.636757317256,38,Школа,Запад
13089.4224835292,40,Школа,Запад
19064.119571454034,43,Университет,Запад
23432.254495343204,57,Университет,Юг
22006.828487098646,23,Университет,Восток
8918.196271054221,43,Школа,Запад
21897.701662683008,54,Университет,Юг
8954.064230263864,22,Школа,Север
14212.916735957282,23,Школа,Восток
12627.573489844193,56,Школа,Восток
10857.70287561793,59,Школа,Юг
13529.607236434367,67,Школа,Юг
17836.024710592923,54,Университет,Север
9501.317399759917,50,Школа,Север
10495.160556519257,63,Школа,Север
15471.369362851035,44,Школа,Восток
8859.034198253188,59,Школа,Восток
17585.388116518654,32,Университет,Запад
8111.228971003458,23,Школа,Запад
22812.431738411204,65,Университет,Запад
9811.615458922286,33,Школа,Восток
20681.826671262774,32,Университет,Север
22525.665283348968,46,Университет,Запад
20683.830744084178,25,Университет,Север
21408.293209016112,36,Университет,Север
22070.43029521939,55,Университет,Север
10138.64721607957,59,Школа,Запад
20667.36588014063,68,Университет,Запад
21483.910804642022,54,Университет,Север
22736.35854610644,36,Университет,Запад
9415.261471638702,60,Школа,Юг
4958.848156340441,21,Школа,Запад
22359.16629877129,32,Университет,Север
12855.43183750017,21,Школа,Север
11400.068324260345,47,Школа,Восток
11536.58643791307,62,Школа,Восток
19871.380211719657,45,Университет,Север
22000.36684306985,41,Университет,Юг
12706.333639368377,66,Школа,Восток
11112.992682836968,62,Школа,Север
15982.496660014533,22,Школа,Восток
7872.517824657241,54,Школа,Восток
21325.923341712692,31,Университет,Север
18651.29407536537,43,Университет,Запад
12759.69184791378,24,Школа,Юг
17837.049143915636,39,Университет,Запад
18332.156914564603,58,Университет,Север
9733.626118901591,58,Школа,Север
11531.664339710798,32,Школа,Юг
19809.057222676765,60,Университет,Север
9829.117474801813,64,Школа,Восток
20638.21909014783,31,Университет,Юг
10515.519681876987,32,Школа,Запад
23974.89877663705,29,Университет,Юг
22371.822239337936,52,Университет,Запад
20350.84652043071,59,Университет,Север
25194.02382242723,35,Университет,Запад
21983.32234971202,64,Университет,Запад
19062.075889372903,54,Университет,Запад
11513.027479983688,22,Школа,Юг
12071.025089730629,24,Школа,Восток
19624.750561877303,45,Университет,Запад
18894.982178387923,30,Университет,Юг
11172.918180084884,26,Школа,Юг
10279.55645738793,29,Школа,Восток
23958.255776910886,61,Университет,Юг
12482.31164816983,53,Школа,Север
9718.449451826838,22,Школа,Север
21851.87622189718,27,Университет,Север
23534.25628544948,50,Университет,Восток
8212.3911082007,30,Школа,Юг
8954.443518024496,64,Школа,Север
10977.662765440939,26,Школа,Запад
11071.203935810068,64,Школа,Юг
20895.60498907428,21,Университет,Север
20378.445642424645,25,Университет,Юг
10347.87935509596,60,Школа,Север
11768.516273643258,51,Школа,Запад
13267.885107278345,39,Школа,Юг
20038.094540623148,53,Университет,Север
15876.798690341308,69,Школа,Север
24921.382871480633,35,Университет,Запад
23658.511259160165,44,Университет,Запад
22244.966669123125,31,Университет,Север
25015.97621294031,26,Университет,Север
10419.769270001183,58,Школа,Восток
19334.79117601953,36,Университет,Восток
9948.055881192031,64,Школа,Юг
18994.114393819837,30,Университет,Юг
11243.602644626739,25,Школа,Восток
21599.660928255485,42,Университет,Север
11401.679677362214,46,Школа,Запад
20975.1372956364,65,Университет,Юг
11266.30905634323,25,Школа,Север
24472.64761769978,57,Университет,Запад
12240.103735278168,21,Школа,Запад
12845.017593209643,41,Школа,Север
21381.579873373576,39,Университет,Север
17768.822603063847,44,Университет,Юг
7372.235059060978,34,Школа,Восток
25165.619980417032,68,Университет,Север
19936.355449537557,48,Университет,Восток
19766.497311696137,27,Университет,Юг
11491.326482754499,56,Школа,Восток
12100.805956659855,68,Школа,Восток
22353.724274668824,52,Университет,Запад
14548.837065760008,41,Школа,Юг
24001.472765315884,69,Университет,Север
9378.133550722358,66,Школа,Восток
12937.469146843578,24,Школа,Юг
20231.818163578402,58,Университет,Запад
20724.982511138445,37,Университет,Запад
18812.021588097276,57,Университет,Восток
7613.854292337181,56,Школа,Восток
10936.876574735423,49,Школа,Север
9088.036167777509,70,Школа,Юг
12855.627357144072,50,Школа,Север
20437.843512959756,29,Университет,Север
21617.180437899748,34,Университет,Запад
13735.051507830864,61,Школа,Юг
18029.409636435783,67,Университет,Север
9550.765222900625,63,Школа,Запад
21361.7672491317,37,Университет,Восток
11625.049631646521,42,Школа,Север
23206.995002544652,52,Университет,Восток
12734.306258081197,35,Школа,Юг
11193.86725146148,57,Школа,Север
11606.80934119451,54,Школа,Восток
11662.15178198098,53,Школа,Восток
8060.575270652489,47,Школа,Юг
10687.249045290077,21,Школа,Запад
11496.946435994185,49,Школа,Запад
21917.101717570215,32,Университет,Север
9151.273119871681,60,Школа,Восток
18462.404174942218,35,Университет,Запад
10530.934814963839,24,Школа,Север
24934.73222218299,47,Университет,Восток
19361.504974542662,58,Университет,Север
13347.856494709618,64,Школа,Юг
24169.47928609024,39,Университет,Север
11090.933052466387,43,Школа,Юг
19640.304130693097,46,Университет,Восток
22025.63912731645,49,Университет,Восток
11389.980584198991,64,Школа,Восток
9281.792039619384,46,Школа,Север
9682.394347256448,45,Школа,Восток
11907.159704290661,26,Школа,Восток
22866.880816337096,61,Университет,Юг
10354.419597369224,66,Школа,Восток
10861.732870223894,57,Школа,Восток
12337.277141022161,24,Школа,Восток
10655.02623165213,42,Школа,Запад
10401.346053408231,47,Школа,Восток
19489.31836054555,53,Университет,Север
9454.630753251939,34,Школа,Юг
26337.76551644651,51,Университет,Восток
10607.596679841836,45,Школа,Север
13730.116643024448,67,Школа,Юг
24367.98667503814,50,Университет,Юг
10632.835421013682,38,Школа,Север
11736.859616869539,28,Школа,Север
21204.956964066063,48,Университет,Запад
7775.635298682646,70,Школа,Запад
7896.053975503675,58,Школа,Восток
21097.696933808547,23,Университет,Запад
20150.172922782807,22,Университет,Север
14783.16067678718,48,Школа,Запад
10526.854122610763,30,Школа,Юг
14901.85799413625,52,Школа,Север
10047.21720772891,57,Школа,Восток
24824.400841217866,30,Университет,Юг
22012.84899389469,46,Университет,Юг
22126.583791542394,52,Университет,Юг
9976.472086532702,40,Школа,Север
12153.834360807377,58,Школа,Север
24385.426866162503,50,Университет,Восток
10710.345011879725,57,Школа,Запад
20321.206369266765,65,Университет,Запад
20506.474922279824,21,Университет,Запад
24240.223210012875,46,Университет,Запад
12710.702414002173,55,Школа,Юг
13895.359980942238,30,Школа,Север
21627.24542096854,66,Университет,Запад
21078.638713555665,37,Университет,Юг
21847.888078141266,20,Университет,Север
13140.31706882508,54,Школа,Север
20505.76351482427,54,Университет,Север
23737.353986713573,50,Университет,Юг
11731.661114131753,47,Школа,Запад
16187.443723939643,58,Университет,Север
22766.986854210387,20,Университет,Юг
8455.389973476034,44,Школа,Север
12718.345521347976,62,Школа,Восток
22803.035996476334,57,Университет,Восток
11659.785194762417,39,Школа,Юг
22087.361797753387,22,Университет,Запад
13197.741575687975,70,Школа,Запад
10008.744652378546,21,Школа,Север
22586.859319404957,37,Университет,Запад
23326.046605914074,63,Университет,Запад
14520.165195076956,29,Школа,Восток
18788.439427880592,24,Университет,Юг
11817.032129975536,28,Школа,Восток
9077.021601877072,21,Школа,Юг
8992.155964597005,53,Школа,Север
11718.05554481196,57,Школа,Восток
21154.911629592276,50,Университет,Юг
23290.00295704397,29,Университет,Запад
20307.64710081158,69,Университет,Юг
20731.89712760598,31,Университет,Запад
11423.00852467637,55,Школа,Север
19276.34229712709,40,Университет,Запад
19553.86030996814,68,Университет,Юг
23232.197331545107,66,Университет,Восток
19902.08991743778,25,Университет,Юг
23364.95313289937,67,Университет,Восток
12214.62516133659,68,Школа,Юг
17904.93794902213,22,Университет,Юг
22060.757383675576,29,Университет,Север
22044.959646188254,24,Университет,Запад
11845.85721702257,65,Школа,Юг
20716.24654723398,45,Университет,Восток
19119.865089216295,40,Университет,Запад
13692.425532225241,64,Школа,Север
20796.840822554328,45,Университет,Запад
9233.187679329265,57,Школа,Юг
11914.937372176017,63,Школа,Восток
9514.440058533486,45,Школа,Восток
19101.82794342976,27,Университет,Запад
10249.054775595123,24,Школа,Восток
9669.204471363852,34,Школа,Юг
9175.515496030852,35,Школа,Восток
12612.82352452352,20,Школа,Восток
10772.344371075202,35,Школа,Восток
13504.559891031784,56,Школа,Юг
19290.981044540127,22,Университет,Север
17544.877924727327,66,Университет,Восток
11297.540698498833,50,Школа,Север
14711.957843612832,32,Школа,Запад
22061.973658724004,35,Университет,Запад
17430.748392425667,62,Школа,Юг
21664.118241898177,40,Университет,Юг
21471.10442257618,21,Университет,Юг
6689.274657884165,46,Школа,Юг
11855.894881177057,57,Школа,Север
21337.33552003858,45,Университет,Юг
10185.157603590926,57,Школа,Север
10726.44226588186,65,Школа,Восток
10863.798851315642,44,Школа,Восток
20640.141694135873,30,Университет,Запад
25179.429926251923,27,Университет,Запад
10258.275944389981,27,Школа,Север
21338.627447707713,52,Университет,Юг
10192.197833227587,26,Школа,Запад
22566.86237328776,57,Университет,Север
11353.527399944414,40,Школа,Запад
20440.178853659036,27,Университет,Юг
17148.064108185634,70,Университет,Север
11486.616450577501,40,Школа,Запад
10380.847452840499,39,Школа,Юг
10878.518686225798,27,Школа,Север
8635.084105509333,65,Школа,Север
13866.56434544039,50,Школа,Север
22713.486351687745,69,Университет,Восток
23861.41199528126,48,Университет,Север
13293.958601561908,67,Школа,Запад
22184.634604254923,28,Университет,Север
18715.434982547114,34,Университет,Север
24686.774328143718,49,Университет,Север
9144.729698224979,45,Школа,Север
10463.184751850076,29,Школа,Север
12413.80456125384,48,Школа,Восток
12513.08157437481,35,Школа,Юг
22144.473453889117,55,Университет,Восток
