BirthdayYear,Age,Gender,FarmerSince,New_Equipment,Yield
1988,36,1,1994,0.0,18.88344014355571
1996,28,0,2014,0.0,20.716596664171213
1968,56,1,1974,0.0,18.18761837723401
1991,33,1,1971,0.0,20.2136373651767
1995,29,0,2016,0.0,15.486233628299686
1985,39,1,1985,0.0,20.00613958068828
1992,32,1,2008,1.0,26.77518255376903
1952,72,0,2007,0.0,20.35163648992003
1972,52,0,1986,0.0,22.66808490781182
1966,58,0,2000,0.0,19.723437462128715
1956,68,1,1970,0.0,21.27608803583323
1975,49,0,1975,0.0,19.972638634378306
1992,32,1,2000,0.0,23.66118654006651
1967,57,0,1975,0.0,19.510257564138318
1995,29,0,2005,0.0,15.437838679338592
1995,29,1,1977,0.0,17.997905418713167
1955,69,1,1998,0.0,21.68271822498685
1980,44,0,1978,0.0,21.707232249480995
1978,46,1,1991,0.0,19.118184605674475
1958,66,0,1979,0.0,17.25050466136709
1984,40,1,1993,0.0,20.83727163561518
1966,58,0,2009,0.0,18.869116129905997
1961,63,0,1971,0.0,20.367305010503866
1985,39,1,1989,0.0,19.708707995854027
1997,27,0,1986,0.0,19.80744325706837
1973,51,0,2002,0.0,21.194807188322848
1959,65,1,1983,0.0,15.997090089019782
1979,45,1,2001,0.0,20.507309657917382
1978,46,0,2006,0.0,20.047094465258677
1988,36,1,1993,0.0,21.892348622744564
1959,65,0,2010,0.0,19.722521740175324
1988,36,0,1989,0.0,20.872862279329535
1977,47,1,2018,1.0,25.48431548191296
1967,57,0,1975,0.0,18.803881905524264
1990,34,0,2002,0.0,19.31694238906509
1999,25,0,2019,0.0,21.75359862934319
1966,58,0,1997,0.0,18.256764431208012
1960,64,0,1980,0.0,20.589586561097214
1950,74,1,2005,0.0,19.220277428427107
1966,58,1,1989,0.0,20.037289512735416
1985,39,0,1975,0.0,20.43127514457266
1985,39,1,1977,0.0,17.662536536303996
1995,29,1,1988,0.0,22.95468331830949
1958,66,1,1984,0.0,20.891983462082184
1994,30,1,1991,0.0,19.82265176557945
1977,47,0,1971,0.0,19.020604548784885
1997,27,1,1997,0.0,22.833684867783603
1982,42,1,2005,0.0,25.42160562623355
1952,72,1,2005,0.0,18.16213260382141
1957,67,1,2013,0.0,19.931448568732954
1999,25,1,1987,0.0,20.307562887626663
1955,69,1,1981,0.0,19.819397516475604
1955,69,0,1988,0.0,21.07229372760992
1978,46,1,1995,0.0,18.804423887563555
1986,38,1,1994,0.0,20.89267752790849
1961,63,1,1997,0.0,18.69486204167282
1958,66,1,1984,0.0,19.04648803340927
1990,34,0,1979,0.0,18.52616913137386
1998,26,0,2008,0.0,20.396456774046417
1968,56,1,2003,0.0,22.381019705330573
1966,58,1,1982,0.0,18.197380327987133
1997,27,1,1985,0.0,19.120885368883425
1993,31,1,2009,0.0,18.315971495520593
1981,43,0,2000,0.0,25.573552731016484
1984,40,1,1970,0.0,21.360388981470617
1963,61,0,2018,0.0,17.321015158424725
1998,26,0,2016,0.0,21.11904161492687
1965,59,1,1992,0.0,23.766348926265977
1970,54,1,1983,0.0,17.598101152503506
1961,63,0,2008,0.0,21.629094894819627
1973,51,1,1999,1.0,24.00621654078208
1983,41,0,2011,0.0,18.81958022762915
1957,67,1,1989,0.0,19.91844716940307
1993,31,1,1994,0.0,21.521552723599896
1970,54,1,1980,0.0,18.03401116298698
1997,27,1,1995,0.0,21.92888695909348
1957,67,0,1990,0.0,21.439517577844942
1977,47,1,1974,0.0,20.7899725588334
1965,59,1,1976,0.0,21.641817917771917
1959,65,1,1981,0.0,20.307138783726593
1964,60,0,1971,0.0,23.103854782523303
1953,71,1,2008,0.0,17.131004703954012
1975,49,0,1990,0.0,18.54431841245437
1964,60,0,2001,0.0,19.082583665762236
1985,39,1,1974,0.0,19.597660344918648
1981,43,0,1996,0.0,17.571642423805923
1992,32,1,2000,0.0,19.678079251581604
1987,37,1,1981,0.0,20.69409757223577
1953,71,1,2005,0.0,19.767412310394104
1990,34,0,1990,0.0,18.23231902768181
1958,66,0,1988,0.0,19.27674581427708
1984,40,0,1972,0.0,19.10738433148832
1977,47,1,1986,0.0,20.48633001841848
1986,38,1,1999,0.0,21.402783360702173
1996,28,0,2005,0.0,16.925864829168198
1958,66,0,1978,0.0,20.226922289214798
1951,73,1,2003,0.0,17.831504988319647
1952,72,0,1998,0.0,20.209308691722104
1993,31,1,1979,0.0,24.521528907637876
1997,27,1,1978,0.0,18.493156916685823
1954,70,0,2009,0.0,18.816977140528962
1959,65,1,2019,0.0,20.542713620519677
1977,47,1,1980,0.0,21.954988338401616
1964,60,0,1988,0.0,21.4595734804531
1963,61,0,1991,0.0,22.895435408172
1995,29,0,2019,0.0,17.73695220879735
1972,52,1,2018,0.0,19.157343120733596
1962,62,1,1991,0.0,19.485366264709597
1965,59,0,2018,0.0,20.846187421427246
1979,45,1,2016,0.0,18.343597645197917
1989,35,0,1985,0.0,22.06125806771359
1957,67,1,1986,0.0,20.054456813492223
1966,58,1,2009,0.0,20.006779464189215
1979,45,1,1976,0.0,18.101637314451636
1966,58,1,2000,0.0,22.004535686783335
1984,40,1,1973,0.0,20.622128557900616
1950,74,0,1998,0.0,17.383560019575548
1998,26,0,1976,0.0,20.442842616631847
1973,51,1,2012,0.0,20.467946902812475
1997,27,0,1999,0.0,22.009352432381917
1998,26,0,1972,0.0,20.12520499883136
1974,50,1,1994,0.0,21.043509278604226
1951,73,1,2003,0.0,19.383864420091935
1974,50,1,2002,0.0,17.846636064085065
1963,61,0,2000,0.0,19.11716494628956
1988,36,0,1993,0.0,22.136104809993732
1982,42,0,2007,0.0,22.197522920991045
1966,58,1,2015,0.0,17.82050040661998
1980,44,1,1973,0.0,16.86479326875002
1959,65,1,2017,0.0,18.738272066127614
1955,69,1,1979,0.0,17.251706034713937
1988,36,1,1994,0.0,26.26489880122511
1974,50,0,2006,0.0,21.098348233972853
1987,37,0,2012,0.0,21.80827528280446
1986,38,0,1970,0.0,21.94860960549956
1979,45,1,1986,0.0,18.793244797001456
1983,41,1,2015,0.0,16.625200792152924
1967,57,0,1976,0.0,22.06357422176226
1973,51,0,1983,0.0,19.028963656590147
1998,26,1,1970,0.0,22.321796112511013
1976,48,0,1975,0.0,16.201307075148478
1976,48,1,2008,0.0,18.815188604107448
1988,36,0,2012,0.0,19.609274216316262
1970,54,0,1979,0.0,20.651166559212268
1968,56,0,1990,0.0,19.102209574979806
1988,36,0,1972,0.0,20.346031605188568
1972,52,1,1988,0.0,19.265323412205195
1988,36,1,1997,0.0,23.953177949635695
1997,27,1,1971,0.0,21.214568739563656
1993,31,0,1996,0.0,23.77521767655929
1996,28,1,2013,0.0,20.895826441503402
1964,60,0,2001,0.0,21.295792867133894
1992,32,1,1981,0.0,17.99356007523601
1951,73,0,1970,0.0,21.183815653226876
1984,40,1,2015,0.0,19.63726497900753
1969,55,1,2012,0.0,24.259979903010183
1977,47,0,2009,0.0,19.512280414718532
1964,60,1,1998,0.0,22.99072386632526
1965,59,0,1978,0.0,14.675596163387988
1982,42,0,1987,0.0,19.862382533939325
1996,28,0,2014,0.0,20.089162439367733
1961,63,1,2005,0.0,20.460656680834433
1988,36,1,1985,1.0,25.058899805579877
1988,36,1,2004,0.0,23.302756931600022
1992,32,1,2005,0.0,21.47479880891715
1969,55,1,1973,0.0,20.130601974647305
1978,46,0,2009,0.0,21.437088039475157
1992,32,1,2012,0.0,18.636261610407388
1998,26,1,2004,0.0,19.385455491467127
1952,72,1,1988,0.0,19.71813011076446
1997,27,0,1975,0.0,21.033631616405522
1954,70,0,2000,0.0,15.149214400313415
1951,73,0,1996,0.0,20.77273833799146
1972,52,0,1972,0.0,18.849083367859446
1975,49,1,2005,0.0,21.74872700898209
1975,49,0,2005,0.0,21.836541494273124
1956,68,1,1971,0.0,19.95011779259252
1959,65,1,2017,0.0,15.946531725387324
1954,70,1,2006,0.0,19.521634633746604
1996,28,0,1984,0.0,17.48504736369278
1961,63,1,2006,0.0,19.862836301717515
1981,43,0,1992,0.0,20.316200478092906
1991,33,0,2013,0.0,19.76599417937102
1980,44,0,2016,0.0,19.437391153638398
1971,53,0,1975,0.0,19.978193086109414
1966,58,0,2002,0.0,19.456950277689547
1969,55,0,1974,0.0,22.71860606397339
1969,55,0,1990,0.0,21.721129979883287
1992,32,1,1997,0.0,18.692698999078303
1957,67,0,1990,0.0,16.914125051453254
1996,28,1,1993,0.0,23.01009182630651
1983,41,0,1997,0.0,20.848667275017316
1998,26,1,1980,0.0,18.251419482757015
1972,52,1,1991,0.0,16.64603832037202
1987,37,1,2015,0.0,19.60253126031109
1977,47,1,2015,0.0,20.02932805612195
1962,62,0,2003,0.0,20.743742611310683
1978,46,1,2006,0.0,22.081239988752603
1957,67,0,2010,0.0,19.537371480050812
1960,64,0,1986,0.0,18.681856241068033
1996,28,0,1984,0.0,21.508749640694997
1994,30,1,1998,0.0,19.235858177091302
1967,57,0,2003,0.0,20.986134661839937
1999,25,1,2010,0.0,19.223492110077633
1974,50,0,2012,0.0,20.72244634910487
1998,26,1,1991,0.0,18.411192248674542
1971,53,0,1996,0.0,21.11178612569574
1994,30,1,2007,0.0,21.523833968353067
1984,40,1,1984,0.0,21.40001880127445
1978,46,0,1990,0.0,19.915890946572393
1970,54,0,1973,0.0,20.303857770570144
1956,68,1,2016,0.0,19.74234062855672
1961,63,1,1987,0.0,19.399433717066724
1985,39,1,1976,0.0,16.856247254779237
1973,51,1,1985,0.0,16.370998672498285
1981,43,1,2004,0.0,19.35446279755616
1976,48,1,1981,0.0,18.317835570110887
1981,43,0,1976,0.0,17.12792494584776
1981,43,0,2010,0.0,19.87270917885494
1981,43,1,1979,0.0,23.741701636956353
1975,49,0,1970,0.0,17.788178988968806
1960,64,1,1981,0.0,23.27140016442608
1995,29,0,1996,0.0,18.707509499304393
1967,57,1,1997,0.0,21.3151522058094
1988,36,1,1987,0.0,17.558658580063504
1954,70,0,1970,0.0,22.67503409923572
1965,59,0,2019,0.0,19.542671255392005
1960,64,0,1992,0.0,22.452152263998634
1984,40,1,2008,0.0,20.0968144419647
1997,27,0,1986,0.0,18.55141957053399
1960,64,1,2014,0.0,16.801162418395375
1991,33,0,2011,0.0,21.909276238760206
1972,52,0,2015,0.0,20.253855181731865
1983,41,0,1970,0.0,19.576417943399704
1997,27,1,2007,0.0,17.105598918457737
1966,58,1,1973,0.0,20.407683086702804
1959,65,0,1984,0.0,20.394126769882917
1967,57,1,1990,0.0,17.318948383905067
1993,31,1,1990,0.0,22.226398134517517
1957,67,0,1991,0.0,17.78361773787719
1975,49,0,2013,0.0,19.168299460969994
1952,72,0,1983,0.0,15.740688081730358
1973,51,0,2004,0.0,19.875949005399587
1952,72,1,1973,0.0,18.601022400848017
1987,37,0,2004,0.0,22.156062670671204
1951,73,1,2001,0.0,18.403193485105717
1984,40,0,1997,0.0,19.120793104072305
1966,58,0,1981,1.0,27.908473811775913
1958,66,0,1999,0.0,20.803418343082473
1985,39,0,1978,0.0,19.145652647790726
1971,53,0,1988,0.0,17.18788558489747
1980,44,0,1985,0.0,20.093308737458095
1983,41,1,1999,0.0,18.65936367821457
1973,51,1,1970,0.0,19.44745094169778
1958,66,1,2015,0.0,19.936745903067486
1995,29,1,2014,0.0,23.867806565506623
1992,32,1,1992,0.0,18.469683668946967
1951,73,1,1981,0.0,20.23102976351403
1970,54,1,1974,0.0,17.855724989298803
1983,41,0,1989,0.0,22.072955601965297
1976,48,1,1972,0.0,19.479631045772397
1986,38,0,1971,0.0,17.651142242026598
1956,68,1,2012,0.0,19.276336782862757
1971,53,1,1989,0.0,21.997250815249224
1953,71,0,1971,0.0,17.21360750871515
1963,61,0,2017,0.0,21.954919842405175
1983,41,0,2009,0.0,18.340639275837212
1972,52,0,2004,0.0,20.335948565192485
1993,31,0,1973,0.0,22.567026612067906
1991,33,1,2005,0.0,20.516652377577337
1974,50,0,2009,0.0,20.329666620473255
1950,74,0,1975,0.0,19.643724191119954
1997,27,0,1983,0.0,17.29412447276112
1964,60,1,1984,0.0,20.46529067100524
1981,43,0,2018,0.0,20.649880352326353
1963,61,0,2006,1.0,24.510281865985135
1990,34,0,2002,0.0,16.38309811563866
1970,54,1,2013,0.0,19.596189352785142
1996,28,0,1988,0.0,18.814233500029186
1956,68,1,1981,0.0,17.061141902814846
1985,39,1,2012,0.0,19.730574259777608
1970,54,0,1978,0.0,18.089297790821114
1999,25,1,1988,0.0,19.888857885634625
1989,35,1,2001,0.0,19.37191989478642
1961,63,1,1997,0.0,18.750679503232973
1964,60,1,1997,0.0,17.49950484167537
1964,60,1,2000,0.0,22.91554776499446
1966,58,1,2005,0.0,22.005254317848937
1983,41,0,1982,0.0,18.252859139279497
1993,31,1,2011,0.0,20.211680345685537
1984,40,1,2002,0.0,20.74882821251623
1988,36,0,2011,0.0,20.92791177316464
1987,37,1,1987,0.0,20.684303323186526
1963,61,0,1998,0.0,20.415974046155547
1954,70,0,2014,0.0,21.850573598075332
1979,45,1,2008,0.0,16.28700398493404
1953,71,1,1977,0.0,19.42943004887556
1964,60,1,2018,0.0,22.90918302430526
1988,36,0,1991,0.0,17.6583027267744
1984,40,1,1970,0.0,20.203343121643993
1994,30,0,2017,0.0,17.076725757026292
1959,65,1,2000,0.0,20.036715484843914
1951,73,1,1989,0.0,16.927621517629937
1993,31,1,2005,0.0,18.775825026850118
1973,51,0,1992,0.0,18.814628440399584
1977,47,0,1986,0.0,21.54177843337613
1971,53,1,2014,0.0,18.82585092983965
1993,31,0,1979,0.0,20.239814958007884
1981,43,1,1978,0.0,19.359939739571807
1980,44,0,2015,0.0,23.180096800958676
1968,56,0,1986,0.0,16.960383996523127
1970,54,1,1972,0.0,16.054798130626352
1952,72,1,2002,0.0,18.895674562410555
1955,69,0,1970,0.0,23.413706572705898
1981,43,0,1989,0.0,18.207925468152204
1951,73,0,1971,0.0,21.960563065506236
1973,51,1,1985,0.0,20.026032106909316
1994,30,1,1978,0.0,21.14448024569963
1976,48,0,1983,0.0,23.403908663241165
1958,66,1,1970,1.0,26.458917341987664
1962,62,0,2004,0.0,23.005564071261233
1963,61,1,1987,0.0,23.969481394220228
1960,64,1,1970,0.0,19.98720697563784
1963,61,0,2012,0.0,19.842535357961825
1965,59,1,1974,0.0,22.02422821753088
1959,65,0,1980,0.0,17.94204827917315
1969,55,1,2007,0.0,19.62902120276101
1965,59,0,1993,0.0,22.228520505527378
1983,41,1,2008,0.0,23.397580693783222
1965,59,1,2014,0.0,22.37647711283039
1963,61,1,2001,0.0,19.947728411599773
1977,47,0,1985,0.0,21.305954151553436
1967,57,0,1972,0.0,18.742105582108916
1975,49,1,2016,0.0,21.11813043495839
1987,37,1,1977,0.0,17.64650714088282
1956,68,0,2001,0.0,24.558640535732668
1994,30,0,1991,0.0,22.542281201913614
1983,41,1,2017,0.0,20.74935336486329
1996,28,1,1986,0.0,19.116033530071313
1998,26,0,1996,0.0,22.45794602514529
1994,30,0,2014,0.0,16.916503446238874
1956,68,0,1972,0.0,17.60385966784282
1982,42,1,1995,0.0,17.849518828726122
1984,40,1,2004,0.0,24.121463523278894
1999,25,0,1982,0.0,17.403153877663186
1988,36,0,1986,0.0,17.68351659315261
1970,54,1,1999,0.0,23.18225271740948
1998,26,1,1998,0.0,18.149809138908903
1977,47,1,1983,0.0,19.603534743968353
1981,43,1,1999,0.0,21.932218473009534
1993,31,0,2006,0.0,17.9647482928224
1965,59,1,2013,0.0,21.549686747007527
1959,65,1,2017,0.0,19.55111472404289
1972,52,1,2007,0.0,14.779375245892783
1997,27,0,1978,0.0,19.570253725577913
1999,25,0,2017,0.0,23.872000655122413
1964,60,0,2001,0.0,16.94026067137634
1992,32,1,1973,0.0,24.25526298394436
1999,25,1,1975,0.0,20.171876983137754
1955,69,1,1970,0.0,18.52626945397806
1982,42,1,1994,0.0,19.367468757279603
1988,36,0,2009,0.0,23.886885417455318
1961,63,1,2007,0.0,17.478214201662134
1985,39,0,1972,0.0,20.30293764457036
1980,44,1,1990,0.0,19.03202139981254
1959,65,1,1983,0.0,20.41875185803501
1983,41,1,1999,0.0,20.811521028944085
1990,34,1,1971,0.0,19.503252189433617
1959,65,1,2017,0.0,20.60525405567408
1960,64,1,1991,0.0,19.379831652829555
1963,61,0,1982,0.0,19.183392106319094
1952,72,0,1994,0.0,20.18880589365203
1982,42,0,2017,0.0,20.045032254046994
1956,68,0,2012,0.0,19.706468566709216
1953,71,0,1980,0.0,21.329784942035516
1988,36,1,2017,0.0,21.825064085443252
1997,27,1,1979,0.0,22.088753433458013
1959,65,0,2018,0.0,18.092984735223883
1964,60,1,2013,0.0,19.919868056175304
1965,59,1,2006,0.0,16.39792761492681
1987,37,1,1994,0.0,19.264360710548665
1953,71,1,2013,1.0,24.4663762169954
1953,71,0,2004,0.0,20.224489039443004
1985,39,1,1988,0.0,20.696890926633273
1976,48,0,1997,0.0,19.157098078342806
1971,53,0,2011,1.0,24.383016296415196
1971,53,1,2017,0.0,18.548762685701224
1966,58,1,2012,0.0,17.26428614710573
1994,30,1,2017,0.0,20.8032393687969
1983,41,0,1979,0.0,21.609482877984927
1981,43,1,1984,0.0,17.200637888313747
1955,69,0,2001,0.0,17.748906673063303
1982,42,1,1972,0.0,19.145400980786356
1957,67,0,1993,0.0,19.421316320119097
1999,25,0,1979,0.0,19.82267798272345
1985,39,0,2013,0.0,22.26241414061655
1954,70,0,1999,0.0,17.907329029408388
1954,70,0,2010,0.0,22.62792000694872
1996,28,0,2002,0.0,16.82551876762423
1959,65,0,2014,0.0,19.647755244469245
1989,35,1,1994,0.0,19.6817574004507
1956,68,0,2008,0.0,22.827609997100325
1961,63,1,2008,0.0,18.84004459156776
1979,45,1,1994,0.0,19.478376073470052
1974,50,1,2007,0.0,23.16871355523189
1977,47,0,1981,0.0,21.275232814834407
1992,32,0,1973,0.0,18.865619992718514
1962,62,1,1997,0.0,22.49263767326418
1996,28,0,1989,0.0,18.848828788147202
1998,26,0,1979,0.0,17.984395387060573
1971,53,1,2000,1.0,27.064854908508643
1967,57,1,1988,0.0,18.50656955846901
1976,48,1,1971,0.0,18.97892060200257
1957,67,1,1973,0.0,21.601347861338933
1955,69,1,1984,0.0,21.957089205266115
1960,64,1,2007,0.0,17.76533388996918
1978,46,1,2002,0.0,22.054669859472753
1990,34,0,1987,0.0,18.46467071249907
1954,70,0,2009,0.0,17.041933431395748
1956,68,0,2001,0.0,19.76327552429856
1971,53,1,2001,0.0,18.72762101844421
1996,28,0,1982,0.0,20.5506740998013
1953,71,1,1985,0.0,21.432573618408398
1981,43,1,2002,0.0,19.91783597614891
1968,56,1,2003,0.0,18.513454014226642
1994,30,0,1983,0.0,20.50790670089168
1982,42,1,2016,1.0,23.576971947924264
1950,74,1,1971,0.0,21.01304449490009
1995,29,1,1982,0.0,22.566511673697626
1990,34,0,1998,0.0,21.058341147302354
1993,31,0,2012,0.0,18.073930745231394
1999,25,1,2011,0.0,22.471424229108532
1990,34,1,2003,1.0,20.93596895705344
1957,67,1,1986,0.0,17.202530406041845
1981,43,0,1972,0.0,19.69812017254382
1979,45,1,1999,0.0,20.410763736540712
1995,29,1,1973,0.0,20.36696591387451
1977,47,0,2000,0.0,23.089922956126184
1990,34,0,1974,0.0,19.54721070596475
1981,43,0,1971,0.0,20.10150173757651
1974,50,0,1973,0.0,17.79559841591644
1983,41,0,2013,0.0,21.40429098616532
1982,42,0,2007,0.0,17.20418945918885
1962,62,1,1996,0.0,14.67664003110082
1974,50,0,1996,0.0,19.91771269973556
1991,33,0,1984,0.0,21.101186023581
1989,35,1,2008,0.0,22.96564537443131
1988,36,1,2007,0.0,19.060712796953208
1993,31,1,1983,0.0,22.01096396462411
1998,26,0,1987,0.0,19.57327278830129
1993,31,0,1998,0.0,22.161507692800736
1997,27,0,1976,0.0,20.170238231785795
1959,65,0,2007,0.0,22.409909988172217
1980,44,0,1993,0.0,22.647981006803807
1993,31,1,2007,0.0,19.67445314460091
1960,64,1,1975,0.0,25.69507954841109
1974,50,0,1989,0.0,22.344647479902825
1995,29,0,2011,0.0,18.936820591089607
1994,30,1,2005,0.0,18.508452902156296
1983,41,0,1979,0.0,20.515618711718982
1969,55,1,1991,0.0,19.34912645015905
1956,68,1,2002,0.0,20.255163330375897
1982,42,1,1992,0.0,19.39883687403258
1984,40,1,2015,0.0,19.143223981738704
1978,46,1,2019,0.0,19.98232618075135
1961,63,1,2010,0.0,21.292099971513693
1954,70,1,2011,0.0,19.538511472831953
1961,63,1,1973,0.0,21.312382191281987
1978,46,0,1990,0.0,17.543504092198635
1984,40,1,1982,0.0,21.621703804454896
1969,55,1,2011,0.0,18.796327142532913
1986,38,1,1982,0.0,20.345353987733727
1950,74,1,1981,0.0,17.68046372978868
1965,59,1,1993,0.0,16.82815789920592
1979,45,0,2004,1.0,24.802502325051595
1958,66,1,1988,0.0,16.058290948406388
1991,33,0,1978,0.0,19.999726908122035
1959,65,1,1982,0.0,24.292336758509347
1962,62,1,1991,0.0,23.942099923629712
1997,27,0,2009,0.0,18.713327866492214
1969,55,0,2005,0.0,19.62022434151671
1978,46,1,1997,0.0,22.355210097893426
1953,71,1,2010,0.0,22.187704032663223
1995,29,0,1976,0.0,19.839947976057378
1998,26,0,1999,0.0,19.979961897660665
1977,47,1,2000,1.0,24.887614645230478
1986,38,0,1980,0.0,19.88519109558444
1962,62,0,1999,0.0,19.555693085221662
1952,72,0,1984,0.0,20.77170018720466
1986,38,0,1982,0.0,16.735377264736275
1997,27,0,2004,0.0,18.106019952547605
1968,56,1,2004,0.0,19.83496452915801
1977,47,1,1989,0.0,23.813696434175984
1968,56,1,2012,0.0,20.64024648315199
1966,58,1,1992,0.0,20.34067470251923
1967,57,1,2006,0.0,21.960782490163506
1967,57,1,1989,0.0,20.645377660439305
1972,52,0,1988,0.0,18.842942602980706
1989,35,0,2013,0.0,21.049295326639232
1999,25,0,1987,0.0,21.384246672880927
1958,66,1,1973,0.0,19.930413150271942
1978,46,0,1977,0.0,22.108674947518978
1991,33,0,2015,0.0,24.069685080475395
1978,46,0,1999,0.0,19.68372339696068
1951,73,0,2017,0.0,19.44644209426566
1966,58,0,1989,0.0,20.713497195021603
1994,30,1,1977,0.0,23.086890577303674
1980,44,1,1974,0.0,19.168632905439196
1977,47,0,2010,0.0,19.628832489904664
1992,32,0,2003,0.0,19.818470413316206
1997,27,1,2009,0.0,20.780154971860835
1988,36,1,1976,0.0,19.8545996524164
1979,45,0,2019,0.0,22.416111293631083
1984,40,0,1991,0.0,21.270725258535784
1997,27,1,1978,0.0,20.136839978350306
1969,55,1,1980,0.0,18.11382160553417
1965,59,0,1981,1.0,24.45318166954332
1983,41,0,1977,0.0,20.693978451776353
1963,61,1,2001,0.0,20.061370887585774
1975,49,0,1986,0.0,19.81299800210387
1969,55,1,1995,0.0,21.07131869242372
1991,33,0,2002,0.0,20.487255093276826
1973,51,0,1995,0.0,15.882768795326175
1992,32,1,1991,0.0,23.100671087656597
1967,57,0,1972,0.0,18.811853897215098
1992,32,0,2000,0.0,19.918466026147378
1958,66,1,1983,0.0,21.036157211392844
1968,56,1,1987,0.0,22.467840809732152
1969,55,1,2003,0.0,20.676027032547204
1991,33,0,2009,0.0,16.373255069583568
1979,45,1,1986,0.0,22.039572695816446
1975,49,1,2010,0.0,21.31029686976966
1980,44,1,1981,0.0,23.68856591752479
1984,40,1,2008,0.0,20.399179740489902
1952,72,0,2002,0.0,20.241428836777395
1989,35,1,2001,0.0,22.054958901098054
1978,46,0,1990,0.0,21.58643629345717
1955,69,0,1983,1.0,24.133937518771663
1950,74,1,1971,0.0,16.728063934749947
1973,51,1,2018,0.0,21.87263910968623
1987,37,1,1976,0.0,19.461829275940513
1983,41,0,1984,0.0,22.1179175355259
1956,68,1,2000,0.0,19.89529932788706
1960,64,1,1997,0.0,21.727182945992606
1960,64,1,2010,0.0,18.301891986855935
1985,39,0,1977,0.0,22.53708537813406
1969,55,1,1976,0.0,23.871907117280998
1965,59,0,2005,0.0,20.545523561947157
1954,70,0,1979,0.0,19.053521311498827
1973,51,0,2008,0.0,19.100147208868144
1979,45,1,2016,0.0,19.51262789430897
1979,45,1,1999,0.0,18.637454850466245
1988,36,0,2014,0.0,18.177254581235328
1997,27,1,2009,0.0,20.41534938073411
1996,28,0,2010,0.0,20.797819202055667
1986,38,1,2010,0.0,19.026437339734983
1982,42,1,1974,0.0,18.300642870636462
1969,55,1,1990,0.0,19.739200365354066
1971,53,0,1975,0.0,19.191439614992696
1990,34,1,1985,0.0,16.092214123480964
1970,54,0,1985,0.0,21.505041186689173
1986,38,1,1993,0.0,17.766104168940956
1976,48,1,2015,0.0,21.173822861513138
1987,37,1,1988,0.0,21.311384690617036
1984,40,1,1988,0.0,17.057566740151998
1987,37,0,2017,0.0,24.528918507767102
1989,35,0,2006,0.0,15.956088410641797
1955,69,1,2002,0.0,20.246203745046056
1981,43,0,1974,0.0,24.08619932156176
1965,59,0,1978,0.0,18.404329454751917
1977,47,0,1990,0.0,23.336165894078047
1965,59,1,1976,0.0,21.217946196179124
1976,48,1,2011,0.0,19.968855801417075
1952,72,1,1994,0.0,19.23641298537022
1998,26,1,2016,0.0,21.99174376676683
1970,54,0,1990,0.0,21.296055014495106
1987,37,0,2013,0.0,19.320194332212044
1987,37,1,1982,0.0,18.565937515206986
1979,45,1,2019,0.0,16.404688016341424
1971,53,1,1990,0.0,22.668816019272764
1968,56,0,1979,0.0,17.779500518623703
1980,44,1,1993,0.0,19.279056579951455
1969,55,1,1996,0.0,18.567578678804686
1996,28,1,2002,0.0,18.163462384647016
1968,56,0,1995,0.0,18.73305367226073
1951,73,1,2005,0.0,23.25346705925024
1989,35,0,1986,0.0,17.20897142403141
1988,36,1,1990,0.0,20.582195575063515
1976,48,1,2014,0.0,22.277269496673924
1957,67,1,1971,0.0,24.524057975319025
1994,30,0,1984,0.0,17.65945416918684
1976,48,1,2013,0.0,18.56028039215884
1964,60,0,1971,0.0,16.18707831321189
1961,63,1,1976,0.0,18.53092700158128
1996,28,0,2005,0.0,20.893141936623003
1963,61,1,2015,0.0,19.663942840526097
1956,68,1,2019,0.0,23.481518767364925
1966,58,0,2012,0.0,21.965876802530083
1975,49,0,2001,0.0,19.178998036701238
1986,38,1,1972,0.0,17.478357067576404
1969,55,1,1972,0.0,20.5012148538961
1959,65,1,2019,0.0,19.715781426658666
1968,56,0,2002,0.0,21.696728585059603
1967,57,1,2014,0.0,19.831074320301457
1979,45,0,1994,0.0,20.906119144916662
1979,45,0,2006,0.0,20.00440581839574
1974,50,0,2005,0.0,21.482972747493804
1973,51,1,2004,0.0,23.45693609198625
1959,65,1,1988,0.0,18.511876324451947
1951,73,1,2014,0.0,20.55877475783066
1987,37,1,2017,0.0,17.059429664566174
1981,43,0,1988,0.0,21.871322217156454
1984,40,1,2002,0.0,19.014840088712123
1986,38,0,1987,0.0,22.76427075864939
1956,68,0,1996,0.0,19.337730863575835
1956,68,0,1999,0.0,21.812717241908533
1976,48,1,2000,0.0,20.08595472683027
1959,65,1,2008,0.0,16.338814501835774
1982,42,1,1972,0.0,18.64550527030349
1992,32,0,1991,0.0,19.872764498514535
1956,68,0,1979,0.0,18.887382421988683
1955,69,1,1977,0.0,22.73740857197754
1955,69,0,2003,0.0,23.60962742809587
1962,62,0,2011,0.0,19.296409492369214
1997,27,0,1987,0.0,20.29150853640681
1962,62,1,1981,0.0,16.977510633200236
1951,73,1,2015,0.0,19.851498523231523
1968,56,1,2001,0.0,22.326194095350846
1968,56,0,1971,0.0,18.737259106092242
1999,25,1,1986,0.0,19.387761037604996
1987,37,1,1981,0.0,15.712683228832397
1951,73,0,1976,0.0,18.933057945228608
1975,49,0,1984,0.0,15.403166565198042
1955,69,1,1971,0.0,16.885109269864103
