Id,OS,Spendings,Subscribed
id07513,Android,3535,0
id07514,iOS,8443,0
id07515,iOS,12199,0
id07516,Android,4057,1
id07517,Android,0,1
id07518,Other,1241,1
id07519,Android,1209,1
id07520,Other,4072,0
id07521,Android,112,1
id07522,Android,7,0
id07523,iOS,7466,0
id07524,Android,546,1
id07525,Android,0,0
id07526,Android,1930,1
id07527,Android,4645,0
id07528,Other,7760,0
id07529,Android,8081,1
id07530,iOS,7656,0
id07531,Other,7519,1
id07532,iOS,9074,0
id07533,Other,5034,1
id07534,iOS,10279,0
id07535,Other,576,0
id07536,Other,5347,0
id07537,Other,3304,0
id07538,Other,1699,0
id07539,Android,1624,1
id07540,iOS,4396,0
id07541,Android,1368,1
id07542,Android,0,1
id07543,iOS,8069,0
id07544,Other,5206,1
id07545,Android,0,1
id07546,Other,1765,1
id07547,iOS,8130,1
id07548,Android,4386,1
id07549,Android,3475,0
id07550,Other,2438,0
id07551,Android,3518,1
id07552,Android,3126,0
id07553,Android,993,1
id07554,Other,3621,1
id07555,iOS,12049,0
id07556,Other,1765,0
id07557,Android,3635,1
id07558,iOS,6934,0
id07559,Android,79,0
id07560,Other,1783,0
id07561,iOS,12418,0
id07562,Other,3283,0
id07563,iOS,9772,0
id07564,Other,1494,0
id07565,iOS,12235,0
id07566,Android,0,0
id07567,Android,2454,1
id07568,Other,5062,1
id07569,Other,1448,1
id07570,Other,5824,0
id07571,Other,6894,0
id07572,Android,5419,1
id07573,Other,2772,1
id07574,Android,0,1
id07575,Android,375,1
id07576,Other,6695,0
id07577,Other,0,1
id07578,Android,1779,0
id07579,Android,2837,0
id07580,Other,2517,1
id07581,iOS,3516,1
id07582,Android,0,0
id07583,Android,706,1
id07584,Other,3060,0
id07585,Other,2886,1
id07586,iOS,10469,0
id07587,iOS,9696,0
id07588,Other,3789,1
id07589,Android,0,1
id07590,Other,5667,0
id07591,Android,3720,1
id07592,iOS,9598,0
id07593,Android,1745,1
id07594,iOS,6770,0
id07595,Android,3008,1
id07596,Android,3441,1
id07597,Android,5593,1
id07598,Other,4154,0
id07599,iOS,9679,0
id07600,Android,3109,1
id07601,iOS,5675,0
id07602,iOS,9025,0
id07603,Android,5010,1
id07604,iOS,9227,0
id07605,Android,778,0
id07606,Android,2191,1
id07607,Android,2309,0
id07608,Android,5032,1
id07609,Other,5164,0
id07610,iOS,9363,0
id07611,Android,3245,1
id07612,Other,2834,0
id07613,Android,2631,1
id07614,iOS,8030,0
id07615,Other,2511,1
id07616,Android,0,0
id07617,iOS,8193,0
id07618,Other,4499,1
id07619,iOS,9322,0
id07620,Android,799,0
id07621,iOS,9110,0
id07622,Android,462,0
id07623,Other,1351,0
id07624,iOS,11466,0
id07625,Android,3139,1
id07626,iOS,9650,0
id07627,iOS,7773,1
id07628,Other,0,1
id07629,iOS,14102,0
id07630,Android,2378,1
id07631,iOS,8240,0
id07632,Other,329,0
id07633,Android,2086,1
id07634,iOS,8716,0
id07635,Android,3048,1
id07636,Android,1756,1
id07637,Other,1572,0
id07638,iOS,10747,0
id07639,Other,3827,0
id07640,iOS,12533,0
id07641,Android,1850,1
id07642,Android,3830,1
id07643,Android,3010,0
id07644,Other,6636,0
id07645,Other,5422,0
id07646,Android,2703,0
id07647,iOS,9752,1
id07648,Other,4690,0
id07649,Android,1950,1
id07650,Other,5110,0
id07651,iOS,8450,0
id07652,Other,4056,0
id07653,Android,3883,1
id07654,iOS,12064,1
id07655,Other,3021,0
id07656,Other,6377,1
id07657,Other,4771,0
id07658,iOS,13081,0
id07659,Android,2054,0
id07660,Other,5898,0
id07661,iOS,8992,0
id07662,Android,2572,1
id07663,Android,2079,0
id07664,Android,2881,0
id07665,iOS,5288,0
id07666,Other,715,1
id07667,Android,908,1
id07668,iOS,10959,0
id07669,Other,1258,0
id07670,Other,4753,0
id07671,iOS,13971,1
id07672,Other,2472,0
id07673,iOS,11731,0
id07674,Android,421,0
id07675,Android,2422,1
id07676,Other,5634,1
id07677,Android,634,1
id07678,iOS,7407,0
id07679,Other,2058,0
id07680,Android,1614,1
id07681,iOS,8339,0
id07682,iOS,10244,0
id07683,Android,1132,1
id07684,iOS,10686,0
id07685,Other,4353,0
id07686,iOS,13927,0
id07687,Other,4893,1
id07688,Android,2010,1
id07689,Other,5224,1
id07690,Other,1352,1
id07691,Android,2134,0
id07692,Android,1248,1
id07693,Android,4818,1
id07694,Other,7513,0
id07695,Android,3649,1
id07696,Android,0,1
id07697,Other,657,1
id07698,Other,4435,0
id07699,iOS,6250,1
id07700,iOS,11865,0
id07701,Other,1757,0
id07702,Android,3176,1
id07703,Other,609,0
id07704,Other,1112,0
id07705,Other,2762,1
id07706,Android,2875,0
id07707,iOS,5488,1
id07708,iOS,11056,0
id07709,iOS,9872,0
id07710,Android,2741,1
id07711,iOS,7833,0
id07712,Android,3375,1
id07713,Android,1525,0
id07714,iOS,12868,1
id07715,Other,4848,0
id07716,Android,0,1
id07717,Other,2992,0
id07718,Other,2804,1
id07719,Android,343,0
id07720,Android,0,1
id07721,Android,6836,0
id07722,iOS,10594,0
id07723,iOS,7300,0
id07724,Android,969,0
id07725,Other,2622,0
id07726,Android,1412,0
id07727,Other,2526,1
id07728,Android,2676,1
id07729,Other,1362,1
id07730,Android,2222,1
id07731,iOS,9032,0
id07732,Android,1422,0
id07733,Android,1748,1
id07734,Android,1725,1
id07735,Other,4584,1
id07736,Android,165,1
id07737,iOS,9295,0
id07738,Android,8575,1
id07739,iOS,8038,1
id07740,Android,1821,1
id07741,Other,1109,1
id07742,Android,2582,0
id07743,iOS,9575,1
id07744,Android,3098,1
id07745,Android,4921,1
id07746,iOS,8703,0
id07747,Android,383,0
id07748,Other,982,0
id07749,Other,2678,1
id07750,iOS,7019,0
id07751,iOS,9807,0
id07752,Android,4006,1
id07753,iOS,8403,0
id07754,Android,3451,1
id07755,iOS,10131,0
id07756,Android,4928,1
id07757,Android,4264,1
id07758,Android,2499,1
id07759,Android,3777,1
id07760,iOS,6463,0
id07761,Android,5203,1
id07762,iOS,11703,0
id07763,Android,0,1
id07764,iOS,10567,0
id07765,Android,4432,0
id07766,iOS,10004,0
id07767,Android,2854,1
id07768,iOS,11470,0
id07769,Other,3052,0
id07770,Android,790,1
id07771,Other,3035,1
id07772,Android,5184,1
id07773,iOS,11558,0
id07774,Android,845,1
id07775,Android,4235,1
id07776,Other,3126,0
id07777,Other,1980,0
id07778,iOS,12991,1
id07779,Other,2214,0
id07780,Android,2861,1
id07781,Other,4752,0
id07782,Other,2576,1
id07783,Android,703,1
id07784,Android,0,1
id07785,Android,3652,1
id07786,iOS,12988,0
id07787,Android,315,1
id07788,Other,3386,0
id07789,Other,5093,1
id07790,Other,4169,0
id07791,Android,6852,1
id07792,Other,2479,1
id07793,iOS,10109,0
id07794,Android,269,0
id07795,iOS,13488,0
id07796,iOS,8917,0
id07797,iOS,12090,1
id07798,Android,2816,1
id07799,Other,3868,1
id07800,iOS,9308,0
id07801,Other,3925,1
id07802,Android,154,0
id07803,Android,3835,0
id07804,Other,3376,1
id07805,Other,1266,0
id07806,iOS,12659,1
id07807,Android,1975,0
id07808,Other,3858,1
id07809,Android,41,1
id07810,iOS,9833,0
id07811,Other,774,0
id07812,Other,1385,0
id07813,Android,517,0
id07814,Android,3610,1
id07815,Android,2897,1
id07816,Android,4281,1
id07817,iOS,9152,1
id07818,iOS,12548,0
id07819,Other,3214,1
id07820,Android,3453,1
id07821,iOS,8773,0
id07822,Android,0,0
id07823,iOS,9118,0
id07824,iOS,11773,1
id07825,Other,5201,0
id07826,Android,0,1
id07827,Other,3834,1
id07828,iOS,11637,1
id07829,Other,3064,0
id07830,Android,3113,1
id07831,Android,1333,0
id07832,Android,0,0
id07833,Other,4874,1
id07834,Android,5335,1
id07835,iOS,10362,0
id07836,Android,3815,1
id07837,Android,0,1
id07838,Other,824,0
id07839,Android,5725,1
id07840,Other,1967,0
id07841,Android,1439,1
id07842,iOS,10104,1
id07843,iOS,10569,0
id07844,Android,3219,1
id07845,iOS,6779,0
id07846,Other,0,0
id07847,Android,5225,1
id07848,Android,1924,1
id07849,Other,5034,0
id07850,Other,5562,0
id07851,iOS,11517,0
id07852,iOS,8991,1
id07853,Other,3093,1
id07854,Other,5569,0
id07855,Other,3010,0
id07856,iOS,11081,0
id07857,Other,915,0
id07858,iOS,8023,1
id07859,Android,7049,1
id07860,Android,2541,1
id07861,Android,89,1
id07862,Android,2666,1
id07863,Android,296,1
id07864,Android,2339,1
id07865,Other,6391,1
id07866,iOS,8656,0
id07867,Android,3040,0
id07868,Other,2458,1
id07869,iOS,7670,0
id07870,Other,6376,1
id07871,Android,1978,1
id07872,Other,1730,0
id07873,Android,2584,1
id07874,Android,1854,1
id07875,iOS,10384,0
id07876,Other,4257,1
id07877,iOS,11226,0
id07878,iOS,7445,1
id07879,Other,7907,1
id07880,iOS,13425,1
id07881,Other,0,0
id07882,iOS,13085,0
id07883,Android,3418,1
id07884,iOS,9400,0
id07885,Other,4102,0
id07886,Other,3717,0
id07887,iOS,9567,0
id07888,iOS,8475,0
id07889,Android,191,0
id07890,Other,2894,1
id07891,Android,0,0
id07892,iOS,7352,0
id07893,Other,1682,0
id07894,Other,2421,1
id07895,Other,3360,0
id07896,Android,0,1
id07897,Other,5753,1
id07898,Other,239,0
id07899,iOS,8886,0
id07900,iOS,8911,0
id07901,Android,1748,1
id07902,Android,1999,1
id07903,iOS,5083,0
id07904,Android,554,0
id07905,Other,5625,1
id07906,Other,2356,1
id07907,Android,1871,0
id07908,Other,59,0
id07909,Android,2693,0
id07910,Android,3270,1
id07911,Android,5885,1
id07912,Android,4150,1
id07913,Other,4272,1
id07914,iOS,10895,0
id07915,Other,3589,1
id07916,Other,1683,0
id07917,Other,147,0
id07918,iOS,10643,0
id07919,Other,3602,0
id07920,Android,4097,0
id07921,Android,3196,0
id07922,Other,2621,1
id07923,Android,4764,1
id07924,Other,3334,1
id07925,Other,3190,0
id07926,Android,2874,1
id07927,iOS,10044,0
id07928,Android,0,1
id07929,Android,713,1
id07930,Other,4049,0
id07931,Other,6878,0
id07932,Other,1375,0
id07933,Other,4111,1
id07934,Android,0,1
id07935,Android,1757,1
id07936,Android,48,0
id07937,iOS,13017,0
id07938,iOS,9553,1
id07939,Android,1255,1
id07940,Other,2368,1
id07941,Other,1245,1
id07942,Other,3277,1
id07943,Android,6213,0
id07944,Android,64,1
id07945,Android,5966,1
id07946,Android,333,0
id07947,Android,826,1
id07948,Other,6325,0
id07949,Other,2133,0
id07950,Android,831,1
id07951,Android,2225,0
id07952,Other,2183,1
id07953,Other,6352,1
id07954,Android,1896,1
id07955,Android,2403,1
id07956,iOS,9321,0
id07957,iOS,11527,0
id07958,Android,4392,1
id07959,Other,2393,0
id07960,Other,1789,0
id07961,Other,2729,1
id07962,Other,5954,1
id07963,Other,3098,0
id07964,iOS,10104,0
id07965,Other,4925,0
id07966,Other,3144,0
id07967,Other,2296,1
id07968,Android,0,1
id07969,Android,0,1
id07970,Android,3446,1
id07971,Other,1372,0
id07972,Android,256,1
id07973,Other,4581,0
id07974,Other,4699,1
id07975,iOS,8626,1
id07976,iOS,8017,0
id07977,Android,2241,1
id07978,Android,3778,1
id07979,Android,5838,1
id07980,iOS,11049,0
id07981,Other,0,0
id07982,Android,337,0
id07983,Android,0,1
id07984,Android,5114,0
id07985,Android,1398,0
id07986,Android,3445,0
id07987,Android,2827,1
id07988,Android,1772,1
id07989,iOS,8480,0
id07990,Other,3805,0
id07991,iOS,5562,0
id07992,Android,2826,1
id07993,Other,1816,0
id07994,Other,4931,0
id07995,Android,4185,1
id07996,iOS,9203,0
id07997,Android,5303,0
id07998,iOS,6926,1
id07999,Other,3033,0
id08000,Other,5050,1
id08001,Android,1860,1
id08002,Android,0,1
id08003,iOS,8530,0
id08004,iOS,13348,0
id08005,Android,3339,0
id08006,Android,4472,1
id08007,Other,7967,1
id08008,Android,3095,1
id08009,Android,0,1
id08010,Other,3655,1
id08011,Android,2575,0
id08012,Android,0,1
id08013,Android,5171,1
id08014,iOS,9217,0
id08015,Android,160,1
id08016,Other,3729,0
id08017,iOS,10158,0
id08018,iOS,8573,0
id08019,Other,3307,0
id08020,Android,0,1
id08021,Android,0,0
id08022,Android,2897,1
id08023,iOS,9863,0
id08024,iOS,11762,1
id08025,iOS,10075,0
id08026,Other,666,0
id08027,Android,4313,1
id08028,Other,3394,0
id08029,Android,6296,1
id08030,iOS,12066,0
id08031,Other,0,0
id08032,Android,0,1
id08033,iOS,8868,0
id08034,Other,0,0
id08035,Other,6342,1
id08036,Android,4620,0
id08037,Other,6178,0
id08038,iOS,7083,1
id08039,iOS,8721,0
id08040,Other,1380,0
id08041,Android,330,0
id08042,Other,0,1
id08043,Other,0,0
id08044,Android,3413,0
id08045,Other,2074,0
id08046,iOS,10952,0
id08047,iOS,7862,0
id08048,iOS,6234,0
id08049,Other,4714,0
id08050,Other,643,0
id08051,iOS,6723,1
id08052,iOS,9108,0
id08053,Android,0,1
id08054,iOS,10476,0
id08055,Android,4531,0
id08056,Other,988,1
id08057,Other,4068,1
id08058,iOS,11331,0
id08059,Android,191,0
id08060,iOS,12143,0
id08061,Other,4825,0
id08062,Other,4444,0
id08063,iOS,7656,0
id08064,iOS,12993,0
id08065,Android,7092,0
id08066,Android,856,1
id08067,iOS,11940,0
id08068,Other,6388,0
id08069,Other,8295,0
id08070,iOS,9328,0
id08071,Other,4220,0
id08072,Other,335,1
id08073,iOS,7849,0
id08074,Android,258,1
id08075,iOS,9794,0
id08076,Other,3058,0
id08077,Other,1120,1
id08078,Android,0,1
id08079,Other,1708,0
id08080,iOS,9275,0
id08081,Android,959,0
id08082,iOS,9846,0
id08083,Android,0,1
id08084,Android,1568,0
id08085,Android,2546,1
id08086,Android,5424,1
id08087,Android,313,1
id08088,iOS,8043,1
id08089,Other,2189,0
id08090,Android,1573,1
id08091,Android,0,0
id08092,Android,1804,1
id08093,Android,0,0
id08094,Android,2992,1
id08095,Other,4433,1
id08096,Android,0,1
id08097,Android,1807,1
id08098,Other,3196,0
id08099,Android,1277,1
id08100,iOS,10433,0
id08101,Android,1322,1
id08102,Other,4338,0
id08103,Android,3841,0
id08104,Android,3010,1
id08105,Android,1363,1
id08106,Android,3429,1
id08107,iOS,10083,0
id08108,iOS,8589,0
id08109,Other,643,0
id08110,Android,1172,1
id08111,Other,1944,0
id08112,Other,2336,0
id08113,iOS,10282,0
id08114,iOS,11342,0
id08115,iOS,10871,1
id08116,Other,335,1
id08117,Android,0,0
id08118,iOS,12422,1
id08119,Android,1167,1
id08120,Android,0,1
id08121,iOS,10770,1
id08122,Android,2550,0
id08123,iOS,8284,0
id08124,iOS,10127,0
id08125,Android,550,1
id08126,Other,2807,0
id08127,Android,3291,0
id08128,Other,2433,1
id08129,Android,0,0
id08130,Android,586,0
id08131,Other,6555,0
id08132,Other,224,0
id08133,Android,2912,1
id08134,iOS,9048,0
id08135,Android,2910,1
id08136,Android,1615,1
id08137,Other,7260,0
id08138,iOS,8426,0
id08139,Other,5232,0
id08140,Android,2271,1
id08141,iOS,5770,0
id08142,Other,3087,1
id08143,Other,2952,1
id08144,iOS,8865,1
id08145,Other,2343,1
id08146,Android,3159,0
id08147,iOS,11877,0
id08148,Android,3274,0
id08149,iOS,9566,0
id08150,Android,1704,1
id08151,Android,299,0
id08152,iOS,12128,0
id08153,iOS,9961,0
id08154,Android,1171,1
id08155,iOS,8147,0
id08156,Android,906,0
id08157,Android,647,1
id08158,Android,2372,0
id08159,iOS,10337,0
id08160,iOS,10517,0
id08161,iOS,9324,0
id08162,Android,5803,0
id08163,iOS,8027,0
id08164,Android,2809,1
id08165,iOS,12671,0
id08166,Other,1647,0
id08167,iOS,8045,0
id08168,Other,1068,1
id08169,Android,195,1
id08170,Android,1753,0
id08171,iOS,5207,0
id08172,Other,3102,0
id08173,Other,4260,0
id08174,Other,5863,0
id08175,Other,0,0
id08176,iOS,7752,0
id08177,iOS,11021,0
id08178,Other,1782,1
id08179,Other,3584,1
id08180,Android,672,1
id08181,iOS,12755,0
id08182,Other,4817,1
id08183,Android,4180,0
id08184,iOS,12669,0
id08185,Other,4015,0
id08186,Other,3403,1
id08187,iOS,12424,0
id08188,iOS,8820,1
id08189,iOS,13615,0
id08190,iOS,8448,0
id08191,Android,3013,1
id08192,iOS,14296,0
id08193,Android,2484,1
id08194,Other,3309,0
id08195,iOS,9738,0
id08196,iOS,9034,0
id08197,Other,3592,0
id08198,Android,5475,1
id08199,Android,1133,1
id08200,Android,3760,1
id08201,Android,2077,1
id08202,Android,1855,1
id08203,Other,6353,1
id08204,Other,4283,1
id08205,Android,0,1
id08206,Other,2623,0
id08207,Android,4677,0
id08208,Android,3410,0
id08209,Android,1905,1
id08210,Android,4888,1
id08211,iOS,9489,0
id08212,Android,1317,0
id08213,Other,1228,1
id08214,iOS,10174,0
id08215,Android,4587,1
id08216,Android,553,0
id08217,Android,3414,0
id08218,Android,2362,1
id08219,Other,0,0
id08220,Other,2912,0
id08221,Android,6354,1
id08222,Android,2878,1
id08223,Android,4116,1
id08224,Android,5351,0
id08225,Android,0,1
id08226,Other,3301,0
id08227,Android,327,0
id08228,iOS,9625,0
id08229,Android,4049,1
id08230,iOS,8655,0
id08231,iOS,6953,0
id08232,iOS,7858,0
id08233,iOS,11470,0
id08234,Android,3324,1
id08235,Other,2182,1
id08236,Other,4147,0
id08237,Other,3419,1
id08238,iOS,11046,0
id08239,Android,2780,1
id08240,iOS,9743,0
id08241,Android,1413,0
id08242,Other,944,1
id08243,Other,3058,0
id08244,Other,1780,0
id08245,Other,303,1
id08246,Other,2923,0
id08247,iOS,10364,0
id08248,Other,1459,0
id08249,Android,347,1
id08250,Android,2463,1
id08251,Android,1420,1
id08252,Other,3221,1
id08253,Android,2880,1
id08254,Other,5151,0
id08255,Android,2695,0
id08256,Android,1358,1
id08257,iOS,7116,0
id08258,Other,3307,1
id08259,Android,5657,0
id08260,Android,1300,1
id08261,Android,533,0
id08262,iOS,9435,1
id08263,Android,0,1
id08264,Android,1678,1
id08265,Android,3922,1
id08266,iOS,11943,0
id08267,Android,84,0
id08268,Other,3920,1
id08269,Android,3898,1
id08270,iOS,11640,1
id08271,Android,1411,1
id08272,Android,1233,0
id08273,Android,1465,1
id08274,Android,2918,0
id08275,Android,2335,1
id08276,Other,4832,1
id08277,Other,1297,1
id08278,iOS,8327,0
id08279,Android,229,1
id08280,Other,4194,0
id08281,Android,2453,1
id08282,Other,2824,0
id08283,iOS,8026,0
id08284,Android,1476,0
id08285,Other,3137,1
id08286,Android,3379,1
id08287,Other,1454,1
id08288,Other,4023,1
id08289,Android,294,1
id08290,Android,826,1
id08291,iOS,10649,1
id08292,iOS,10783,0
id08293,iOS,11141,0
id08294,Android,3708,1
id08295,Android,2510,1
id08296,Android,1187,1
id08297,iOS,9595,1
id08298,iOS,9379,1
id08299,iOS,10450,0
id08300,iOS,8315,0
id08301,iOS,9996,0
id08302,Android,1737,1
id08303,Android,0,1
id08304,Android,2092,1
id08305,Android,1765,1
id08306,Other,3831,1
id08307,Other,0,0
id08308,iOS,11377,0
id08309,Other,3379,0
id08310,Other,2879,0
id08311,iOS,7780,0
id08312,iOS,10215,0
id08313,iOS,8973,0
id08314,Android,2959,0
id08315,Android,2438,1
id08316,Other,2977,0
id08317,Other,4280,0
id08318,Other,1503,1
id08319,Android,1575,1
id08320,Other,3511,1
id08321,Other,4345,1
id08322,Other,2744,0
id08323,iOS,11692,1
id08324,Android,455,0
id08325,iOS,10614,0
id08326,iOS,11142,1
id08327,iOS,10180,1
id08328,Android,4948,0
id08329,Android,0,0
id08330,Other,2319,0
id08331,Android,4202,1
id08332,iOS,9748,0
id08333,Android,0,0
id08334,Other,4697,0
id08335,Other,5005,0
id08336,Android,0,1
id08337,iOS,7013,0
id08338,Other,2599,1
id08339,iOS,9635,1
id08340,Other,2417,0
id08341,Other,2964,0
id08342,iOS,9699,0
id08343,Android,3700,0
id08344,iOS,6909,0
id08345,Android,0,0
id08346,iOS,13621,0
id08347,iOS,10776,0
id08348,Android,2158,1
id08349,Android,2340,0
id08350,Other,1896,1
id08351,Other,4328,0
id08352,Android,1480,1
id08353,Android,7685,1
id08354,Other,3265,0
id08355,Android,0,1
id08356,iOS,10331,0
id08357,Android,0,1
id08358,Android,0,1
id08359,Other,2830,0
id08360,Other,2280,0
id08361,Other,4046,0
id08362,iOS,10901,0
id08363,Android,572,1
id08364,iOS,11170,0
id08365,Android,18,1
id08366,iOS,12751,0
id08367,iOS,10291,1
id08368,Android,784,0
id08369,Android,3842,1
id08370,iOS,8361,0
id08371,iOS,12169,0
id08372,Android,3921,1
id08373,Other,5536,0
id08374,iOS,8091,1
id08375,iOS,9039,0
id08376,Android,2807,1
id08377,Android,4687,1
id08378,iOS,8775,0
id08379,Other,1308,1
id08380,iOS,8046,1
id08381,Android,2661,1
id08382,Other,1927,1
id08383,Android,153,1
id08384,Android,3932,0
id08385,Android,0,1
id08386,Android,1670,0
id08387,iOS,12413,0
id08388,Other,1760,0
id08389,Other,1908,1
id08390,Other,2809,1
id08391,Android,2991,1
id08392,iOS,12060,0
id08393,Other,2467,0
id08394,Android,3485,1
id08395,iOS,13737,0
id08396,Android,5361,1
id08397,Other,0,1
id08398,Other,1387,0
id08399,Android,14,0
id08400,Other,3385,1
id08401,Android,0,0
id08402,Android,2626,1
id08403,Android,4917,0
id08404,Android,2250,1
id08405,Other,1943,0
id08406,Android,2928,1
id08407,Other,5260,0
id08408,Android,1437,1
id08409,Android,608,1
id08410,Other,1375,1
id08411,Other,4085,0
id08412,Other,3925,1
id08413,Other,4451,1
id08414,Android,3568,1
id08415,iOS,9693,0
id08416,Other,5376,0
id08417,iOS,10811,1
id08418,Android,581,1
id08419,iOS,5217,1
id08420,iOS,7962,0
id08421,Android,835,1
id08422,iOS,9239,0
id08423,Other,1392,1
id08424,Android,3546,0
id08425,Other,2191,1
id08426,iOS,14419,0
id08427,Android,0,1
id08428,Android,4368,1
id08429,Android,270,1
id08430,Android,4910,0
id08431,Other,3126,0
id08432,Other,3022,0
id08433,Other,3299,1
id08434,Android,3057,1
id08435,Other,0,1
id08436,Other,780,1
id08437,iOS,11585,0
id08438,Other,1266,0
id08439,Other,2519,0
id08440,Android,378,1
id08441,Android,0,0
id08442,Android,2978,0
id08443,iOS,10621,1
id08444,iOS,11210,0
id08445,Other,1679,0
id08446,Other,546,0
id08447,iOS,10129,0
id08448,iOS,10425,0
id08449,iOS,9113,1
id08450,Android,2307,1
id08451,Other,2491,0
id08452,Android,1442,1
id08453,Other,1735,0
id08454,iOS,12379,0
id08455,Android,1491,0
id08456,iOS,5996,0
id08457,Other,2166,0
id08458,Android,1453,0
id08459,Android,68,1
id08460,iOS,8026,0
id08461,iOS,13038,0
id08462,Other,4396,1
id08463,Other,0,1
id08464,Android,0,1
id08465,Android,2891,1
id08466,Android,687,0
id08467,Android,4613,0
id08468,Other,3071,1
id08469,Android,5384,1
id08470,Other,3598,1
id08471,iOS,8410,0
id08472,Other,5375,1
id08473,Other,4318,0
id08474,Android,1814,1
id08475,Android,2949,1
id08476,Android,0,1
id08477,iOS,14318,0
id08478,Other,2995,0
id08479,Android,4903,1
id08480,iOS,10818,1
id08481,Other,4892,1
id08482,Android,2038,1
id08483,Other,3321,0
id08484,iOS,11389,0
id08485,Android,2548,1
id08486,Other,3146,0
id08487,Other,1118,1
id08488,iOS,9651,0
id08489,iOS,10528,0
id08490,iOS,11068,0
id08491,iOS,11861,0
id08492,Other,4878,0
id08493,iOS,9464,0
id08494,Android,0,0
id08495,Other,5953,0
id08496,iOS,11224,0
id08497,Android,3676,1
id08498,Android,4942,0
id08499,Other,1332,0
id08500,Other,4181,0
id08501,iOS,9237,0
id08502,Other,4989,1
id08503,Android,2067,0
id08504,Android,1528,1
id08505,Android,6736,1
id08506,Android,2830,1
id08507,iOS,11125,0
id08508,Other,1986,1
id08509,Android,1679,1
id08510,iOS,9216,0
id08511,Android,4168,1
id08512,Android,277,1
id08513,Other,2107,1
id08514,Other,7871,1
id08515,Other,1328,0
id08516,Android,3337,1
id08517,Android,3441,0
id08518,Android,1611,1
id08519,iOS,11301,0
id08520,Android,0,1
id08521,Other,6910,1
id08522,Android,3031,0
id08523,Other,4414,0
id08524,Other,20,0
id08525,iOS,9662,0
id08526,Other,588,0
id08527,iOS,12394,0
id08528,Android,2205,1
id08529,Other,4480,0
id08530,iOS,10790,0
id08531,Other,0,1
id08532,Android,2041,1
id08533,iOS,8078,1
id08534,Android,4059,1
id08535,Other,7285,1
id08536,iOS,11376,0
id08537,Android,0,1
id08538,Android,3310,1
id08539,Android,854,1
id08540,Android,2997,1
id08541,Android,2460,1
id08542,Android,0,0
id08543,Android,611,1
id08544,Android,1704,1
id08545,iOS,9336,0
id08546,iOS,9875,1
id08547,Other,766,0
id08548,iOS,2326,0
id08549,Android,1301,1
id08550,iOS,9792,0
id08551,Other,4474,1
id08552,Other,940,0
id08553,Other,2703,0
id08554,Android,390,1
id08555,iOS,6669,0
id08556,Other,7145,1
id08557,Android,4340,0
id08558,iOS,12390,0
id08559,iOS,10028,0
id08560,Android,1546,1
id08561,Other,4101,1
id08562,Android,0,0
id08563,Other,4801,1
id08564,iOS,11338,0
id08565,iOS,7545,0
id08566,Other,6015,0
id08567,iOS,9468,1
id08568,Other,6130,1
id08569,Android,2000,1
id08570,Android,3166,0
id08571,iOS,10920,1
id08572,iOS,8075,1
id08573,iOS,9152,1
id08574,Android,0,0
id08575,iOS,10999,0
id08576,iOS,12871,0
id08577,iOS,10824,0
id08578,Other,4515,0
id08579,Other,2229,0
id08580,iOS,13030,0
id08581,Android,977,1
id08582,Android,3619,1
id08583,Other,5137,0
id08584,Android,3683,1
id08585,iOS,10593,0
id08586,Android,1262,1
id08587,Android,2941,1
id08588,iOS,10303,0
id08589,iOS,10434,0
id08590,Other,2722,0
id08591,Android,3255,0
id08592,Android,2450,1
id08593,Android,3843,1
id08594,iOS,11846,1
id08595,Other,4758,1
id08596,Android,1202,1
id08597,iOS,8423,0
id08598,Android,3189,0
id08599,Android,1953,1
id08600,Other,4896,0
id08601,Other,3856,0
id08602,iOS,11223,1
id08603,Android,0,1
id08604,Android,754,1
id08605,iOS,11346,0
id08606,Other,2888,0
id08607,Other,4847,0
id08608,Other,3620,1
id08609,Other,1527,1
id08610,Other,3049,0
id08611,Android,2119,1
id08612,iOS,9399,1
id08613,iOS,10255,0
id08614,iOS,11576,0
id08615,Other,0,0
id08616,Other,514,0
id08617,Android,3891,0
id08618,iOS,12590,0
id08619,Other,0,1
id08620,Other,3072,0
id08621,Android,752,1
id08622,Other,4309,0
id08623,iOS,11371,0
id08624,Other,3976,1
id08625,iOS,12494,0
id08626,iOS,7155,0
id08627,Other,3082,0
id08628,Android,1634,1
id08629,Android,2922,1
id08630,Android,2946,1
id08631,Android,1538,1
id08632,Other,3463,0
id08633,Other,2297,0
id08634,iOS,10978,0
id08635,iOS,12149,1
id08636,Android,1457,1
id08637,iOS,12088,0
id08638,Android,0,1
id08639,Android,1189,1
id08640,iOS,11371,0
id08641,Other,7462,1
id08642,Android,1018,1
id08643,iOS,7043,0
id08644,iOS,11592,0
id08645,Other,3223,0
id08646,Other,4232,0
id08647,iOS,12460,0
id08648,iOS,11446,0
id08649,iOS,10993,0
id08650,iOS,10143,0
id08651,iOS,7220,1
id08652,Other,2031,0
id08653,Android,1258,0
id08654,iOS,9001,0
id08655,iOS,10094,0
id08656,Android,4088,1
id08657,Other,3599,0
id08658,Other,5035,1
id08659,iOS,11158,0
id08660,Android,3650,0
id08661,iOS,12380,0
id08662,iOS,9699,0
id08663,Android,0,1
id08664,iOS,10042,0
id08665,iOS,6904,0
