Id,Age,Gender,Purchased
id71275,<25,Male,No
id71276,<25,Female,No
id71277,<25,Male,No
id71278,25+,Female,No
id71279,<25,Male,No
id71280,25+,Male,No
id71281,<25,Female,No
id71282,<25,Male,No
id71283,<25,Female,No
id71284,<25,Female,Yes
id71285,<25,Male,No
id71286,25+,Male,No
id71287,25+,Female,No
id71288,<25,Female,No
id71289,25+,Female,Yes
id71290,25+,Female,No
id71291,<25,Female,No
id71292,<25,Male,No
id71293,25+,Male,No
id71294,<25,Male,No
id71295,<25,Female,No
id71296,<25,Male,Yes
id71297,25+,Male,No
id71298,<25,Male,No
id71299,<25,Male,No
id71300,<25,Male,No
id71301,<25,Female,No
id71302,25+,Male,No
id71303,<25,Male,No
id71304,<25,Male,No
id71305,25+,Female,No
id71306,<25,Male,No
id71307,<25,Male,No
id71308,<25,Female,No
id71309,25+,Female,No
id71310,<25,Male,No
id71311,25+,Female,No
id71312,<25,Male,No
id71313,<25,Female,No
id71314,<25,Male,No
id71315,25+,Female,No
id71316,<25,Female,No
id71317,<25,Male,No
id71318,<25,Male,No
id71319,<25,Female,Yes
id71320,<25,Female,No
id71321,25+,Male,No
id71322,<25,Male,No
id71323,<25,Male,No
id71324,<25,Female,No
id71325,<25,Female,No
id71326,<25,Male,No
id71327,<25,Female,No
id71328,<25,Female,No
id71329,25+,Female,No
id71330,<25,Female,No
id71331,<25,Female,No
id71332,<25,Male,No
id71333,<25,Male,No
id71334,25+,Male,No
id71335,<25,Male,No
id71336,25+,Female,No
id71337,<25,Male,No
id71338,<25,Male,No
id71339,<25,Female,No
id71340,<25,Male,No
id71341,<25,Male,No
id71342,<25,Male,Yes
id71343,<25,Male,No
id71344,25+,Female,No
id71345,<25,Female,No
id71346,25+,Female,No
id71347,25+,Female,No
id71348,<25,Female,Yes
id71349,25+,Male,No
id71350,<25,Female,No
id71351,25+,Male,No
id71352,<25,Female,Yes
id71353,<25,Female,No
id71354,25+,Male,No
id71355,<25,Female,No
id71356,<25,Male,Yes
id71357,<25,Female,No
id71358,<25,Male,No
id71359,<25,Male,No
id71360,25+,Male,No
id71361,25+,Female,No
id71362,<25,Female,No
id71363,<25,Male,No
id71364,<25,Male,No
id71365,<25,Female,Yes
id71366,<25,Female,No
id71367,25+,Male,Yes
id71368,<25,Female,No
id71369,<25,Male,Yes
id71370,<25,Male,No
id71371,<25,Male,No
id71372,<25,Male,No
id71373,<25,Male,No
id71374,25+,Male,No
id71375,<25,Female,No
id71376,<25,Female,No
id71377,<25,Female,No
id71378,25+,Female,No
id71379,<25,Male,No
id71380,<25,Female,No
id71381,<25,Male,No
id71382,<25,Female,No
id71383,<25,Male,No
id71384,<25,Male,No
id71385,25+,Male,No
id71386,<25,Female,Yes
id71387,<25,Male,No
id71388,<25,Male,No
id71389,<25,Female,No
id71390,25+,Male,No
id71391,<25,Male,No
id71392,<25,Male,Yes
id71393,<25,Male,No
id71394,<25,Female,No
id71395,<25,Male,Yes
id71396,<25,Male,No
id71397,25+,Female,No
id71398,25+,Male,No
id71399,<25,Male,No
id71400,<25,Male,Yes
id71401,<25,Male,No
id71402,<25,Female,No
id71403,<25,Female,No
id71404,<25,Female,No
id71405,<25,Male,No
id71406,<25,Male,No
id71407,<25,Male,No
id71408,<25,Male,No
id71409,<25,Female,Yes
id71410,<25,Female,No
id71411,<25,Male,No
id71412,<25,Female,No
id71413,<25,Male,No
id71414,<25,Female,No
id71415,<25,Female,No
id71416,25+,Female,No
id71417,<25,Male,No
id71418,<25,Female,Yes
id71419,<25,Male,No
id71420,<25,Female,No
id71421,<25,Female,No
id71422,<25,Male,No
id71423,25+,Female,No
id71424,25+,Male,No
id71425,<25,Male,No
id71426,<25,Male,No
id71427,<25,Female,No
id71428,<25,Female,No
id71429,<25,Female,No
id71430,<25,Male,No
id71431,<25,Male,No
id71432,<25,Male,No
id71433,<25,Male,No
id71434,<25,Male,No
id71435,25+,Male,No
id71436,<25,Male,Yes
id71437,25+,Female,No
id71438,<25,Male,No
id71439,25+,Female,No
id71440,<25,Female,No
id71441,25+,Female,No
id71442,25+,Male,No
id71443,<25,Male,Yes
id71444,<25,Male,No
id71445,<25,Male,No
id71446,25+,Female,No
id71447,<25,Male,Yes
id71448,<25,Male,No
id71449,<25,Female,No
id71450,25+,Male,No
id71451,<25,Female,No
id71452,25+,Male,No
id71453,<25,Male,No
id71454,<25,Female,No
id71455,<25,Female,No
id71456,<25,Female,No
id71457,25+,Male,No
id71458,<25,Female,No
id71459,<25,Male,No
id71460,<25,Male,No
id71461,25+,Male,No
id71462,<25,Female,No
id71463,<25,Male,No
id71464,25+,Female,No
id71465,<25,Male,No
id71466,<25,Female,No
id71467,<25,Male,No
id71468,<25,Female,No
id71469,25+,Female,No
id71470,<25,Male,No
id71471,25+,Female,No
id71472,<25,Male,Yes
id71473,<25,Male,No
id71474,25+,Female,No
id71475,25+,Male,Yes
id71476,<25,Male,No
id71477,25+,Male,No
id71478,<25,Male,Yes
id71479,<25,Male,No
id71480,<25,Male,No
id71481,<25,Male,No
id71482,25+,Female,No
id71483,<25,Female,No
id71484,<25,Male,No
id71485,25+,Male,No
id71486,25+,Female,Yes
id71487,<25,Female,No
id71488,<25,Female,No
id71489,<25,Female,No
id71490,<25,Male,No
id71491,<25,Female,No
id71492,<25,Male,No
id71493,<25,Male,No
id71494,<25,Male,No
id71495,<25,Female,No
id71496,<25,Female,No
id71497,25+,Female,No
id71498,25+,Male,Yes
id71499,25+,Male,No
id71500,<25,Female,Yes
id71501,<25,Female,No
id71502,<25,Female,No
id71503,25+,Male,No
id71504,<25,Female,No
id71505,<25,Female,Yes
id71506,<25,Female,Yes
id71507,<25,Male,No
id71508,<25,Female,No
id71509,<25,Male,No
id71510,25+,Male,No
id71511,<25,Male,No
id71512,<25,Male,No
id71513,<25,Male,No
id71514,<25,Male,No
id71515,<25,Male,No
id71516,<25,Male,No
id71517,25+,Female,No
id71518,<25,Male,Yes
id71519,25+,Male,No
id71520,<25,Female,No
id71521,<25,Female,Yes
id71522,<25,Male,No
id71523,<25,Female,Yes
id71524,<25,Male,Yes
id71525,<25,Male,No
id71526,<25,Male,No
id71527,<25,Female,No
id71528,<25,Male,Yes
id71529,<25,Male,Yes
id71530,<25,Female,No
id71531,<25,Male,No
id71532,25+,Male,No
id71533,<25,Female,No
id71534,25+,Female,No
id71535,25+,Male,No
id71536,25+,Female,No
id71537,<25,Male,No
id71538,<25,Female,No
id71539,25+,Male,No
id71540,25+,Male,No
id71541,25+,Male,Yes
id71542,25+,Female,No
id71543,25+,Female,No
id71544,<25,Female,No
id71545,<25,Female,No
id71546,<25,Male,No
id71547,25+,Male,No
id71548,<25,Female,No
id71549,<25,Female,No
id71550,<25,Male,Yes
id71551,<25,Male,No
id71552,<25,Female,No
id71553,25+,Female,No
id71554,<25,Male,No
id71555,<25,Female,No
id71556,<25,Female,No
id71557,<25,Male,No
id71558,<25,Male,No
id71559,25+,Female,No
id71560,<25,Female,No
id71561,<25,Female,No
id71562,<25,Female,No
id71563,<25,Male,No
id71564,25+,Male,No
id71565,<25,Female,No
id71566,<25,Female,No
id71567,25+,Male,No
id71568,<25,Male,No
id71569,<25,Female,No
id71570,<25,Male,No
id71571,25+,Male,Yes
id71572,<25,Male,No
id71573,<25,Female,No
id71574,25+,Female,No
id71575,<25,Female,No
id71576,<25,Male,Yes
id71577,25+,Female,No
id71578,25+,Male,No
id71579,<25,Female,No
id71580,25+,Female,No
id71581,25+,Male,No
id71582,<25,Male,Yes
id71583,<25,Male,Yes
id71584,<25,Male,No
id71585,<25,Female,Yes
id71586,<25,Male,No
id71587,<25,Female,No
id71588,<25,Male,No
id71589,25+,Male,No
id71590,25+,Female,No
id71591,<25,Male,No
id71592,<25,Female,No
id71593,<25,Female,No
id71594,25+,Male,Yes
id71595,25+,Female,No
id71596,<25,Male,No
id71597,<25,Male,Yes
id71598,<25,Female,No
id71599,<25,Male,No
id71600,25+,Male,No
id71601,<25,Female,No
id71602,25+,Female,Yes
id71603,<25,Female,No
id71604,<25,Male,Yes
id71605,<25,Male,Yes
id71606,<25,Male,No
id71607,<25,Female,No
id71608,<25,Male,No
id71609,<25,Female,No
id71610,<25,Male,No
id71611,25+,Female,No
id71612,25+,Female,No
id71613,<25,Female,No
id71614,<25,Female,No
id71615,<25,Male,No
id71616,<25,Female,No
id71617,25+,Female,No
id71618,25+,Male,No
id71619,25+,Male,No
id71620,<25,Female,No
id71621,<25,Female,Yes
id71622,<25,Male,No
id71623,<25,Female,No
id71624,<25,Female,No
id71625,<25,Female,No
id71626,<25,Female,No
id71627,<25,Male,Yes
id71628,25+,Female,No
id71629,<25,Male,No
id71630,<25,Male,No
id71631,<25,Female,Yes
id71632,<25,Male,No
id71633,<25,Female,No
id71634,25+,Female,No
id71635,<25,Female,Yes
id71636,<25,Male,Yes
id71637,<25,Female,No
id71638,<25,Male,No
id71639,25+,Female,No
id71640,<25,Male,No
id71641,<25,Female,Yes
id71642,25+,Female,No
id71643,<25,Male,No
id71644,<25,Male,No
id71645,<25,Male,No
id71646,<25,Male,No
id71647,<25,Male,No
id71648,<25,Male,No
id71649,<25,Female,Yes
id71650,<25,Male,No
id71651,<25,Female,No
id71652,25+,Male,No
id71653,<25,Male,No
id71654,<25,Male,No
id71655,25+,Female,Yes
id71656,<25,Male,No
id71657,<25,Male,No
id71658,<25,Female,Yes
id71659,<25,Male,No
id71660,<25,Female,No
id71661,<25,Male,No
id71662,25+,Male,No
id71663,<25,Female,No
id71664,<25,Male,No
id71665,<25,Female,Yes
id71666,<25,Male,Yes
id71667,<25,Male,No
id71668,25+,Female,Yes
id71669,<25,Male,No
id71670,25+,Female,No
id71671,<25,Male,Yes
id71672,<25,Male,No
id71673,25+,Male,Yes
id71674,<25,Male,Yes
id71675,25+,Female,No
id71676,<25,Male,No
id71677,<25,Female,No
id71678,<25,Male,Yes
id71679,<25,Female,No
id71680,<25,Female,No
id71681,<25,Male,No
id71682,<25,Female,No
id71683,<25,Female,No
id71684,<25,Male,No
id71685,<25,Male,No
id71686,25+,Male,No
id71687,<25,Female,No
id71688,<25,Female,No
id71689,<25,Male,No
id71690,25+,Male,No
id71691,<25,Female,Yes
id71692,<25,Female,No
id71693,25+,Female,No
id71694,<25,Female,No
id71695,25+,Female,No
id71696,<25,Male,No
id71697,<25,Male,No
id71698,25+,Female,No
id71699,<25,Male,No
id71700,<25,Male,No
id71701,25+,Male,No
id71702,<25,Male,No
id71703,<25,Female,No
id71704,<25,Male,Yes
id71705,<25,Female,No
id71706,25+,Female,No
id71707,<25,Male,No
id71708,<25,Female,No
id71709,<25,Male,No
id71710,<25,Male,Yes
id71711,<25,Male,No
id71712,25+,Female,No
id71713,<25,Male,Yes
id71714,<25,Male,Yes
id71715,25+,Female,No
id71716,25+,Female,No
id71717,25+,Male,No
id71718,<25,Male,Yes
id71719,<25,Male,No
id71720,25+,Female,No
id71721,25+,Female,Yes
id71722,<25,Male,No
id71723,25+,Male,No
id71724,<25,Female,Yes
id71725,25+,Male,No
id71726,<25,Male,No
id71727,<25,Female,No
id71728,<25,Male,No
id71729,<25,Male,No
id71730,<25,Female,No
id71731,<25,Male,Yes
id71732,<25,Female,No
id71733,<25,Male,No
id71734,25+,Female,Yes
id71735,<25,Male,No
id71736,<25,Female,Yes
id71737,<25,Male,Yes
id71738,<25,Female,No
id71739,<25,Female,Yes
id71740,<25,Female,No
id71741,<25,Male,No
id71742,25+,Female,No
id71743,<25,Female,No
id71744,25+,Male,No
id71745,25+,Female,No
id71746,25+,Female,No
id71747,<25,Female,No
id71748,<25,Female,No
id71749,25+,Female,No
id71750,<25,Female,Yes
id71751,<25,Female,Yes
id71752,<25,Male,No
id71753,25+,Female,No
id71754,<25,Male,No
id71755,25+,Male,Yes
id71756,<25,Male,No
id71757,25+,Female,No
id71758,<25,Male,No
id71759,<25,Female,Yes
id71760,<25,Male,No
id71761,<25,Male,Yes
id71762,<25,Female,No
id71763,<25,Male,No
id71764,<25,Female,Yes
id71765,<25,Male,No
id71766,<25,Female,No
id71767,25+,Female,No
id71768,<25,Female,No
id71769,<25,Female,No
id71770,<25,Female,No
id71771,25+,Male,Yes
id71772,<25,Female,Yes
id71773,25+,Female,No
id71774,<25,Male,No
id71775,25+,Male,No
id71776,<25,Male,No
id71777,<25,Female,No
id71778,<25,Female,No
id71779,<25,Male,No
id71780,<25,Male,No
id71781,<25,Female,No
id71782,<25,Female,No
id71783,<25,Male,No
id71784,<25,Male,No
id71785,<25,Male,No
id71786,<25,Male,No
id71787,25+,Female,No
id71788,<25,Male,No
id71789,<25,Male,No
id71790,<25,Female,No
id71791,<25,Female,No
id71792,<25,Female,No
id71793,25+,Female,No
id71794,<25,Male,No
id71795,<25,Female,No
id71796,25+,Female,No
id71797,<25,Female,No
id71798,<25,Female,No
id71799,25+,Male,No
id71800,<25,Female,No
id71801,<25,Female,Yes
id71802,<25,Male,No
id71803,<25,Male,No
id71804,<25,Female,No
id71805,<25,Male,Yes
id71806,25+,Male,No
id71807,<25,Female,Yes
id71808,<25,Male,No
id71809,25+,Male,No
id71810,<25,Female,Yes
id71811,25+,Male,No
id71812,<25,Female,No
id71813,<25,Male,No
id71814,<25,Female,No
id71815,<25,Female,No
id71816,<25,Female,Yes
id71817,<25,Male,No
id71818,25+,Female,No
id71819,25+,Male,No
id71820,<25,Male,No
id71821,<25,Female,No
id71822,<25,Male,No
id71823,<25,Female,Yes
id71824,<25,Female,No
id71825,<25,Female,No
id71826,25+,Female,No
id71827,25+,Male,No
id71828,<25,Female,Yes
id71829,<25,Female,No
id71830,<25,Male,No
id71831,<25,Male,No
id71832,25+,Female,No
id71833,<25,Female,No
id71834,<25,Male,No
id71835,25+,Female,Yes
id71836,25+,Female,No
id71837,25+,Female,No
id71838,<25,Female,No
id71839,25+,Female,No
id71840,<25,Male,No
id71841,<25,Female,No
id71842,<25,Male,No
id71843,<25,Male,Yes
id71844,<25,Female,Yes
id71845,<25,Female,No
id71846,<25,Male,No
id71847,<25,Male,No
id71848,<25,Male,Yes
id71849,25+,Male,No
id71850,<25,Male,Yes
id71851,<25,Female,No
id71852,<25,Female,No
id71853,<25,Male,No
id71854,<25,Female,No
id71855,25+,Female,No
id71856,<25,Male,No
id71857,<25,Male,No
id71858,<25,Male,Yes
id71859,<25,Male,No
id71860,<25,Female,No
id71861,25+,Male,No
id71862,<25,Male,No
id71863,<25,Male,No
id71864,<25,Female,Yes
id71865,<25,Male,No
id71866,25+,Female,No
id71867,<25,Female,No
id71868,<25,Male,No
id71869,25+,Female,No
id71870,25+,Male,No
id71871,25+,Female,No
id71872,<25,Female,Yes
id71873,25+,Female,Yes
id71874,<25,Male,No
id71875,<25,Female,Yes
id71876,<25,Male,No
id71877,<25,Male,No
id71878,<25,Male,No
id71879,<25,Male,No
id71880,<25,Male,Yes
id71881,<25,Male,No
id71882,<25,Male,No
id71883,<25,Female,No
id71884,25+,Male,No
id71885,25+,Male,Yes
id71886,<25,Female,No
id71887,25+,Female,Yes
id71888,25+,Female,No
id71889,<25,Female,No
id71890,25+,Male,No
id71891,<25,Male,No
id71892,<25,Female,No
id71893,<25,Female,Yes
id71894,<25,Male,No
id71895,<25,Female,No
id71896,25+,Female,No
id71897,25+,Male,Yes
id71898,<25,Male,No
id71899,<25,Male,No
id71900,<25,Female,No
id71901,<25,Male,Yes
id71902,25+,Male,No
id71903,<25,Female,Yes
id71904,25+,Female,No
id71905,<25,Female,No
id71906,<25,Male,No
id71907,<25,Female,Yes
id71908,25+,Female,No
id71909,<25,Male,Yes
id71910,<25,Male,No
id71911,25+,Female,No
id71912,<25,Male,No
id71913,25+,Female,No
id71914,<25,Female,Yes
id71915,<25,Female,No
id71916,<25,Male,No
id71917,<25,Female,No
id71918,25+,Male,No
id71919,<25,Male,No
id71920,25+,Female,Yes
id71921,<25,Female,No
id71922,<25,Male,No
id71923,<25,Male,Yes
id71924,<25,Female,No
id71925,25+,Male,No
id71926,<25,Male,No
id71927,<25,Female,Yes
id71928,<25,Male,No
id71929,<25,Female,No
id71930,25+,Male,No
id71931,<25,Female,No
id71932,<25,Female,No
id71933,<25,Female,Yes
id71934,25+,Male,No
id71935,25+,Female,Yes
id71936,<25,Female,No
id71937,<25,Male,No
id71938,25+,Male,No
id71939,<25,Male,No
id71940,25+,Female,No
id71941,<25,Male,Yes
id71942,<25,Male,No
id71943,<25,Male,No
id71944,<25,Male,No
id71945,<25,Female,No
id71946,<25,Male,No
id71947,25+,Male,No
id71948,<25,Female,No
id71949,<25,Male,No
id71950,<25,Female,Yes
id71951,<25,Male,No
id71952,25+,Male,No
id71953,25+,Female,No
id71954,<25,Male,No
id71955,<25,Female,No
id71956,<25,Male,Yes
id71957,<25,Male,No
id71958,25+,Female,Yes
id71959,<25,Male,No
id71960,25+,Female,No
id71961,25+,Female,No
id71962,<25,Female,Yes
id71963,<25,Male,No
id71964,<25,Male,No
id71965,<25,Male,No
id71966,<25,Female,No
id71967,25+,Male,No
id71968,<25,Male,Yes
id71969,25+,Male,No
id71970,<25,Male,Yes
id71971,<25,Male,No
id71972,<25,Male,No
id71973,<25,Female,No
id71974,<25,Female,No
id71975,25+,Female,No
id71976,<25,Male,No
id71977,<25,Female,No
id71978,<25,Female,No
id71979,<25,Male,Yes
id71980,<25,Female,No
id71981,<25,Female,Yes
id71982,<25,Male,Yes
id71983,<25,Female,No
id71984,25+,Female,No
id71985,<25,Male,No
id71986,<25,Female,No
id71987,<25,Male,No
id71988,<25,Female,No
id71989,25+,Female,No
id71990,<25,Male,No
id71991,25+,Female,No
id71992,<25,Male,No
id71993,25+,Male,No
id71994,<25,Female,No
id71995,<25,Male,No
id71996,<25,Female,Yes
id71997,25+,Male,No
id71998,<25,Female,Yes
id71999,<25,Male,No
id72000,<25,Male,No
id72001,<25,Male,No
id72002,<25,Female,Yes
id72003,<25,Male,No
id72004,<25,Female,No
id72005,<25,Male,No
id72006,<25,Male,No
id72007,<25,Female,No
id72008,<25,Female,No
id72009,<25,Male,No
id72010,<25,Male,No
id72011,25+,Female,No
id72012,<25,Male,No
id72013,<25,Female,No
id72014,<25,Female,No
id72015,<25,Female,No
id72016,<25,Male,No
id72017,<25,Female,No
id72018,25+,Female,Yes
id72019,<25,Male,No
id72020,<25,Male,No
id72021,<25,Male,No
id72022,<25,Male,No
id72023,<25,Male,No
id72024,25+,Male,No
id72025,<25,Male,No
id72026,<25,Female,No
id72027,<25,Female,No
id72028,<25,Female,No
id72029,25+,Male,No
id72030,25+,Female,No
id72031,<25,Female,No
id72032,<25,Female,No
id72033,25+,Female,No
id72034,<25,Female,No
id72035,25+,Female,No
id72036,<25,Male,No
id72037,<25,Female,No
id72038,25+,Male,No
id72039,<25,Female,No
id72040,<25,Female,No
id72041,<25,Female,No
id72042,<25,Female,Yes
id72043,<25,Male,No
id72044,<25,Male,No
id72045,<25,Female,Yes
id72046,<25,Male,No
id72047,<25,Female,No
id72048,<25,Female,Yes
id72049,<25,Female,No
id72050,25+,Male,No
id72051,25+,Male,No
id72052,<25,Male,No
id72053,25+,Female,No
id72054,<25,Female,No
id72055,<25,Male,No
id72056,25+,Female,Yes
id72057,<25,Female,No
id72058,<25,Male,No
id72059,25+,Female,No
id72060,<25,Male,No
id72061,<25,Male,No
id72062,<25,Female,No
id72063,<25,Male,No
id72064,<25,Female,No
id72065,<25,Male,No
id72066,<25,Male,No
id72067,<25,Female,Yes
id72068,<25,Male,No
id72069,25+,Male,No
id72070,25+,Female,No
id72071,25+,Male,No
id72072,<25,Male,No
id72073,25+,Female,No
id72074,25+,Male,No
id72075,<25,Male,Yes
id72076,<25,Male,No
id72077,<25,Male,No
id72078,<25,Male,Yes
id72079,<25,Female,No
id72080,<25,Male,No
id72081,<25,Female,Yes
id72082,<25,Female,No
id72083,<25,Female,No
id72084,<25,Female,No
id72085,25+,Male,No
id72086,<25,Female,No
id72087,<25,Male,No
id72088,<25,Female,No
id72089,<25,Male,No
id72090,<25,Female,No
id72091,<25,Female,No
id72092,<25,Female,Yes
id72093,<25,Female,No
id72094,25+,Female,No
id72095,<25,Male,No
id72096,<25,Female,No
id72097,25+,Female,No
id72098,<25,Female,No
id72099,25+,Female,No
id72100,<25,Male,Yes
id72101,<25,Female,No
id72102,<25,Male,No
id72103,<25,Male,No
id72104,<25,Female,Yes
id72105,<25,Male,No
id72106,<25,Male,No
id72107,<25,Male,Yes
id72108,<25,Male,No
id72109,<25,Female,No
id72110,<25,Male,No
id72111,<25,Male,No
id72112,25+,Male,No
id72113,<25,Male,No
id72114,<25,Male,No
id72115,25+,Female,No
id72116,25+,Female,No
id72117,<25,Female,No
id72118,25+,Male,No
id72119,<25,Male,No
id72120,<25,Female,No
id72121,<25,Female,No
id72122,<25,Male,No
id72123,<25,Male,No
id72124,<25,Male,No
id72125,<25,Male,No
id72126,<25,Female,No
id72127,<25,Male,No
id72128,<25,Female,No
id72129,<25,Male,No
id72130,25+,Female,No
id72131,<25,Male,No
id72132,<25,Male,No
id72133,<25,Female,No
id72134,25+,Male,No
id72135,<25,Male,No
id72136,25+,Female,No
id72137,25+,Male,No
id72138,25+,Male,Yes
id72139,<25,Female,No
id72140,<25,Male,Yes
id72141,25+,Female,No
id72142,<25,Female,No
id72143,<25,Male,Yes
id72144,<25,Male,No
id72145,<25,Male,No
id72146,<25,Female,No
id72147,<25,Female,No
id72148,<25,Male,No
id72149,<25,Male,No
id72150,<25,Female,No
id72151,<25,Female,Yes
id72152,<25,Male,Yes
id72153,25+,Male,No
id72154,<25,Female,No
id72155,<25,Male,Yes
id72156,25+,Female,No
id72157,<25,Male,Yes
id72158,25+,Female,No
id72159,<25,Male,Yes
id72160,<25,Female,No
id72161,<25,Female,Yes
id72162,25+,Male,No
id72163,<25,Male,No
id72164,<25,Female,Yes
id72165,<25,Female,No
id72166,<25,Male,Yes
id72167,<25,Male,No
id72168,<25,Female,No
id72169,<25,Male,Yes
id72170,<25,Female,No
id72171,<25,Female,No
id72172,25+,Male,No
id72173,<25,Male,No
id72174,25+,Female,Yes
id72175,<25,Female,No
id72176,<25,Male,Yes
id72177,<25,Female,No
id72178,<25,Female,No
id72179,<25,Male,No
id72180,<25,Male,No
id72181,25+,Male,No
id72182,<25,Female,No
id72183,25+,Male,No
id72184,<25,Male,No
id72185,25+,Female,No
id72186,<25,Male,No
id72187,<25,Male,No
id72188,<25,Male,No
id72189,<25,Male,No
id72190,<25,Male,No
id72191,25+,Female,No
id72192,25+,Male,No
id72193,<25,Male,No
id72194,25+,Female,No
id72195,<25,Male,No
id72196,25+,Male,No
id72197,<25,Female,Yes
id72198,<25,Female,Yes
id72199,<25,Male,No
id72200,<25,Female,No
id72201,<25,Female,No
id72202,<25,Male,No
id72203,25+,Female,No
id72204,<25,Female,No
id72205,<25,Male,Yes
id72206,<25,Male,No
id72207,<25,Female,No
id72208,<25,Female,No
id72209,<25,Male,Yes
id72210,<25,Male,No
id72211,25+,Male,No
id72212,25+,Male,Yes
id72213,25+,Female,No
id72214,<25,Male,No
id72215,25+,Male,No
id72216,<25,Male,No
id72217,<25,Male,No
id72218,25+,Male,No
id72219,<25,Male,Yes
id72220,<25,Male,Yes
id72221,<25,Male,Yes
id72222,<25,Female,No
id72223,<25,Female,No
id72224,<25,Male,No
id72225,<25,Male,No
id72226,25+,Male,No
id72227,25+,Female,No
id72228,<25,Male,No
id72229,<25,Female,No
id72230,<25,Female,No
id72231,<25,Male,No
id72232,<25,Female,No
id72233,<25,Male,No
id72234,<25,Female,Yes
id72235,<25,Male,No
id72236,<25,Female,No
id72237,25+,Female,No
id72238,<25,Male,No
id72239,<25,Female,No
id72240,<25,Female,Yes
id72241,25+,Female,No
id72242,<25,Female,No
id72243,25+,Female,No
id72244,<25,Female,Yes
id72245,<25,Female,No
id72246,25+,Male,No
id72247,<25,Female,No
id72248,25+,Male,No
id72249,<25,Male,No
id72250,<25,Male,No
id72251,<25,Male,No
id72252,25+,Female,Yes
id72253,<25,Male,No
id72254,<25,Male,No
id72255,<25,Female,No
id72256,<25,Male,No
id72257,25+,Male,No
id72258,<25,Male,No
id72259,<25,Male,No
id72260,<25,Male,No
id72261,<25,Male,Yes
id72262,<25,Male,No
id72263,<25,Female,No
id72264,<25,Male,Yes
id72265,<25,Female,Yes
id72266,<25,Male,No
id72267,<25,Male,No
id72268,<25,Female,No
id72269,<25,Female,No
id72270,<25,Male,No
id72271,<25,Female,No
id72272,<25,Female,No
id72273,<25,Male,No
id72274,<25,Female,No
id72275,<25,Female,No
id72276,<25,Female,Yes
id72277,<25,Male,No
id72278,<25,Female,No
id72279,<25,Male,No
id72280,<25,Male,No
id72281,<25,Male,No
id72282,<25,Female,Yes
id72283,<25,Female,No
id72284,<25,Female,No
id72285,25+,Male,No
id72286,<25,Female,No
id72287,<25,Male,No
id72288,<25,Female,No
id72289,<25,Female,Yes
id72290,<25,Female,No
id72291,<25,Female,No
id72292,<25,Male,No
id72293,<25,Male,Yes
id72294,<25,Female,No
id72295,25+,Male,No
id72296,<25,Male,No
id72297,<25,Male,No
id72298,25+,Male,Yes
id72299,<25,Female,No
id72300,<25,Male,No
id72301,<25,Female,No
id72302,<25,Male,No
id72303,<25,Male,No
id72304,<25,Female,No
id72305,<25,Female,No
id72306,<25,Male,No
id72307,<25,Female,No
id72308,<25,Female,No
id72309,<25,Male,No
id72310,<25,Male,No
id72311,<25,Male,No
id72312,<25,Male,Yes
id72313,<25,Male,No
id72314,25+,Female,No
id72315,<25,Female,Yes
id72316,<25,Male,No
id72317,<25,Male,No
id72318,<25,Female,No
id72319,<25,Female,Yes
id72320,<25,Female,No
id72321,25+,Female,No
id72322,<25,Female,No
id72323,<25,Female,Yes
id72324,<25,Female,No
id72325,<25,Male,Yes
id72326,<25,Female,No
id72327,<25,Male,No
id72328,<25,Female,Yes
id72329,<25,Female,No
id72330,25+,Male,Yes
id72331,25+,Male,No
id72332,<25,Male,No
id72333,<25,Male,No
id72334,<25,Male,No
id72335,<25,Female,No
id72336,<25,Female,No
id72337,<25,Male,No
id72338,25+,Female,No
id72339,<25,Male,No
id72340,<25,Female,Yes
id72341,<25,Female,Yes
id72342,<25,Female,No
id72343,<25,Male,No
id72344,<25,Male,No
id72345,<25,Male,Yes
id72346,<25,Male,No
id72347,<25,Female,No
id72348,<25,Female,No
id72349,25+,Male,No
id72350,<25,Male,No
id72351,<25,Male,Yes
id72352,<25,Male,No
id72353,<25,Female,No
id72354,<25,Female,Yes
id72355,<25,Female,No
id72356,25+,Male,Yes
id72357,<25,Female,Yes
id72358,<25,Male,No
id72359,<25,Male,No
id72360,25+,Male,Yes
id72361,<25,Male,No
id72362,25+,Male,No
id72363,<25,Female,No
id72364,25+,Female,No
id72365,<25,Female,No
id72366,25+,Female,Yes
id72367,<25,Male,No
id72368,<25,Female,Yes
id72369,25+,Male,Yes
id72370,<25,Male,No
id72371,25+,Male,No
id72372,25+,Male,No
id72373,<25,Male,No
id72374,25+,Male,No
id72375,<25,Female,Yes
id72376,25+,Male,No
id72377,<25,Male,No
id72378,25+,Female,Yes
id72379,25+,Female,No
id72380,<25,Male,No
id72381,<25,Male,No
id72382,<25,Female,No
id72383,25+,Female,No
id72384,<25,Male,No
id72385,25+,Male,Yes
id72386,<25,Female,No
id72387,<25,Male,No
id72388,25+,Female,No
id72389,<25,Male,Yes
id72390,<25,Female,No
id72391,<25,Female,Yes
id72392,<25,Female,No
id72393,25+,Male,No
id72394,<25,Female,No
id72395,25+,Male,No
id72396,<25,Male,No
id72397,25+,Male,No
id72398,<25,Male,No
id72399,<25,Male,No
id72400,<25,Male,No
id72401,<25,Female,No
id72402,<25,Female,No
id72403,<25,Male,No
id72404,<25,Female,No
id72405,25+,Female,No
id72406,<25,Male,No
