Amount (RUB),Checks count
84526,0
85312,0
60681,1
25696,111
21502,159
7699,905
15131,352
68364,0
14350,400
94934,0
18951,234
78493,0
15270,370
38489,14
20352,203
10529,633
44194,7
41520,13
16822,302
8861,785
34494,45
76156,1
91282,0
3545,22136
53978,2
50845,6
89945,0
89718,0
35766,32
61679,0
89451,0
49015,5
59159,1
82074,0
211,334422
18685,255
92213,0
21750,181
3075,36476
28670,83
6543,1499
82060,0
678,333983
85523,0
14488,433
52655,1
56386,2
89232,0
22847,155
12488,498
55176,3
76524,0
77597,0
1538,172825
96552,0
34408,29
20709,219
64487,0
22683,147
23618,148
81312,0
63914,1
43900,438
97549,0
78271,0
76513,0
27979,82
76011,0
76558,0
36617,32
45019,11
62233,0
85615,0
98688,0
39285,23
1461,184425
3700,1232454
76804,0
84021,0
453,362625
77016,0
44505,7
56422,5
30472,54
29814,64
48942,4
51292,3
36542,25
11031,551
23787,137
47588,9
13305,483
53297,3
96861,0
63380,0
38306,16
77138,0
58596,2
39309,18
54866,1
17421,294
29462,70
27602,94
58575,1
35991,21
79027,0
20129,209
47667,7
89867,0
5132,4435
38816,23
87840,0
88605,0
33772,43
81564,0
27343,83
38850,17
28807,73
92940,0
6838,1282
10902,584
96425,0
42510,11
2823,47769
62887,0
59177,3
19906,219
86001,0
77716,0
79399,0
4287,10118
44224,10
52265,4
5198,4170
51296,3
75423,0
55369,2
15483,371
28058,84
32953,40
51190,3
28907,76
81871,0
75093,0
9613,653
93692,0
17190,292
39401,19
95756,0
53617,5
454,361467
4916,5510
44696,13
55980,4
87046,0
58550,2
43469,8
95719,0
78483,0
12979,454
24531,125
44759,12
3991,13875
85241,0
97484,0
17830,306
96088,0
61221,2
72513,0
50705,5
87301,0
79979,0
39365,19
80326,0
47238,8
83526,0
69610,0
17745,286
80230,0
13727,425
36452,21
52884,5
28055,87
1090,253889
2838,46980
62017,0
93133,0
95106,0
22215,179
98913,0
50913,3
52459,2
27357,85
83273,0
86299,0
67747,1
47954,5
90297,0
74568,0
20082,195
15497,368
29622,65
48171,7
79332,0
66580,0
91180,0
18193,262
51146,6
57969,1
16482,341
30487,72
7017,1200
13753,421
64845,0
57580,1
83170,0
53910,2
14172,426
62867,0
77087,0
24430,117
7611,1001
51204,4
51094,2
46751,4
68102,1
92410,0
4977,5109
5057,4784
29722,54
63446,1
22294,173
71319,0
48106,4
45182,9
13943,405
59894,1
95068,0
20835,206
17500,8861
25168,106
65636,0
7598,991
971,277951
43969,11
33265,45
20501,202
30684,59
11204,615
86375,0
22615,150
18850,209
45684,6
70526,0
98962,0
78655,0
31103,60
5436,3417
16628,317
40815,20
36348,30
26579,93
71312,0
14168,396
43601,12
9398,698
18868,259
60948,4
33907,41
36146,31
56835,2
12608,490
72988,1
24825,122
3354,27188
13465,435
17846,288
84977,1
30545,64
87273,0
66703,0
28386,83
77724,0
93711,0
85320,0
76006,0
6548,1518
29421,78
54102,3
25858,99
52310,4
9569,690
64481,1
59542,2
85476,1
16598,331
3844,16148
39479,22
54973,3
5234,4038
98032,0
44777,8
60353,1
75989,0
18568,247
5904,2322
92155,0
21289,186
10401,607
33389,40
72438,2
93986,0
1907,121578
83559,0
63035,0
46008,5
55364,2
31114,51
74153,0
12329,497
9317,686
99744,0
53443,6
67191,0
20169,195
68133,0
34817,31
44750,12
11406,582
88750,0
63394,1
85601,0
27879,91
79639,1
18270,253
62896,0
68474,0
93800,2
8754,773
17802,269
92033,0
6829,1341
85522,0
53670,2
50539,3
51625,6
88310,0
62726,0
39958,18
94355,0
16121,338
11912,517
11853,521
77951,0
41608,11
1039,263923
95986,0
57299,2
48627,6
49134,5
97847,0
23720,151
16177,315
59030,2
15569,345
882,295438
34904,33
6042,2116
62513,2
11644,513
23646,142
93212,0
99100,1
12205,537
88476,0
99360,0
78571,0
53277,2
12447,490
2940,41963
96764,0
1574,166751
46489,8
95261,0
27159,87
11682,542
67762,0
37994,24
8392,786
58982,3
8139,900
5445,3344
49886,6
37718,23
4396,9032
40890,11
32017,46
26502,92
39862,14
63364,0
99362,0
63618,0
30415,74
75256,0
78860,0
38273,27
13247,442
60033,1
43427,11
3765,17541
45496,5
71392,0
80335,0
41412,17
32517,47
79627,0
50942,6
12450,476
12780,473
96166,0
2342,78627
79188,0
39567,20
91689,0
78367,0
42194,18
84289,0
52664,3
53587,1
44157,10
44000,435
26749,84
53710,1
17878,291
73902,0
67212,0
76571,0
76219,0
69115,0
12110,503
18186,273
32616,45
66512,0
69258,0
18476,240
16526,348
93447,0
31496,50
71712,0
89681,0
83912,0
69822,0
75386,2
41633,16
98566,0
97038,0
91476,0
49482,4
22655,144
69037,0
59506,4
92883,0
10245,635
59132,2
65785,0
50749,7
39688,22
53421,4
75381,1
46000,342
76816,0
36185,33
33778,39
81895,0
42173,12
56376,1
58556,1
37345,20
38161,18
99204,0
78200,8
48317,7
91253,0
89554,0
63419,1
51405,4
63092,1
13419,490
33042,36
16698,321
6075,2060
41944,10
68442,0
80384,0
68247,0
46504,7
47722,6
20237,212
94418,0
19359,240
48126,6
65399,0
60362,2
99444,0
58406,2
58180,1
26855,96
31947,43
92437,0
67549,1
81512,0
1420,192097
45153,11
23783,142
78816,0
93460,0
49834,5
188,325150
39701,18
55055,3
38598,21
26244,104
67318,0
57084,3
36748,29
59519,1
44593,11
13946,417
88669,0
8242,837
90811,0
92165,0
60144,1
75269,0
88713,0
92063,0
40449,15
79283,0
93471,0
81882,0
85138,0
43613,8
52522,3
42958,13
46004,7
33128,40
15478,367
26174,103
59892,1
15675,349
97534,0
84766,0
39052,19
58665,2
13263,479
67464,0
87747,0
64224,0
20769,182
39047,21
49281,5
49667,3
23090,162
39589,18
55299,2
15623,365
93934,0
55813,3
38252,26
88068,0
33453,51
20486,204
88575,0
13984,438
9012,713
67617,0
29786,78
42449,11
94636,0
91701,0
36410,25
35667,26
21356,176
89364,0
83421,0
55641,2
20802,185
86390,0
8558,790
33020,53
39221,30
93981,0
2125,97746
38609,24
38352,24
25075,105
69812,0
69766,0
23639,154
32431,49
89539,0
96345,0
5205,4120
87371,0
80951,0
71519,0
24839,125
9946,667
89245,0
29442,64
49932,5
47237,6
17406,308
12247,493
25637,106
25480,118
72244,1
87819,0
50477,3
34394,42
73012,0
73332,0
34229,46
14311,408
92780,0
8293,816
93662,0
24015,124
13627,431
44546,8
66143,0
94506,0
60121,1
60120,3
21992,178
18282,235
76198,2
86185,0
15306,350
97514,0
16656,335
14351,436
29991,64
79987,0
39768,11
29437,66
40337,15
11401,538
59357,3
59336,1
6555,1545
22438,150
57974,2
79428,0
23843,141
5230,4028
31878,53
90159,0
11903,558
12449,483
4751,6382
74455,0
44692,10
31954,44
35148,35
60640,1
97680,0
99618,0
59053,2
75665,0
13124,472
59620,2
52231,5
80676,0
7883,911
31319,54
85376,0
14641,395
99310,0
1212,229906
94680,0
62928,1
50556,5
62300,49
30122,62
66514,0
64492,2
55004,4
34077,37
23364,145
78079,0
92118,0
9133,767
17722,270
6981,1213
19121,239
9863,667
23569,151
50394,6
84117,0
48302,8
87186,0
69322,0
83530,0
44663,10
10539,614
45055,6
21401,171
58789,1
46582,8
87109,0
72665,0
97144,0
47691,4
38139,20
65137,2
50911,5
43258,13
89728,0
48143,6
60114,2
37370,20
20495,189
65596,1
50264,6
72399,0
85939,0
26662,98
17806,262
95956,0
87284,0
24715,135
69649,0
89530,0
27236,88
480,360261
73316,0
28902,77
37783,25
20397,209
20554,209
60418,3
63333,1
98086,0
92006,0
71804,0
89659,0
61765,1
86798,0
60572,1
91009,0
93696,0
76013,0
100000,1
21684,190
16317,331
27472,86
43606,8
60547,3
51161,5
46531,6
5059,4766
95170,0
56982,1
16073,331
87332,0
61802,3
26034,103
33959,48
99461,0
37894,31
44473,11
96322,0
67200,29
4440,8722
5696,2660
68459,0
29370,79
2604,59957
56295,3
64425,0
46684,6
27603,92
69576,0
71692,0
60280,3
35248,35
27349,100
15380,386
14742,400
89642,0
90785,0
46330,4
62286,0
8745,766
38189,19
50231,4
40188,22
84492,0
873,297605
22997,149
82368,0
23496,151
20964,173
18341,274
6479,1603
64982,1
68941,1
19809,222
22836,154
83667,0
87262,0
72476,0
24398,121
42844,11
50946,2
27798,73
66467,0
92483,0
48926,4
47712,7
49991,4
78992,0
4277,10277
63488,0
46360,8
12483,514
53437,2
47796,7
5062,4717
81816,0
95670,0
34300,1363
73948,0
37671,23
94846,0
18733,259
79708,0
83521,0
95460,0
40329,17
44845,10
66091,0
1432,189701
9792,667
65011,0
20224,200
1210,230172
67339,0
67895,1
38779,19
29983,56
35581,31
4367,9289
24075,128
29038,86
11111,536
33099,50
93539,0
90945,0
29321,70
67642,1
15208,375
96786,0
83931,0
63142,0
23929,129
6575,1526
31481,38
62559,0
15744,335
34023,48
2318,80361
45201,11
44532,9
67851,0
5418,3366
24407,112
77750,0
60651,2
35710,26
61442,1
41536,15
91713,0
55520,4
72020,0
12243,530
98795,0
57319,2
88150,0
83473,0
24300,4261
326,360350
83444,0
91379,0
91419,0
57361,1
15327,395
83535,0
83102,0
28537,72
34097,35
47865,11
27915,75
30137,67
99548,0
81562,0
73133,0
57407,1
21026,193
83935,1
94358,0
63878,0
64087,0
93743,0
25968,106
17261,304
49415,11
26528,112
31771,50
33097,37
74155,0
92506,0
30726,67
63098,0
76658,1
71158,0
93112,0
1365,201920
42350,11
75503,0
55873,2
93520,0
70367,0
57755,1
19149,236
26670,93
80538,0
24532,131
70525,0
1498,178456
44287,11
83790,0
30120,53
36217,26
20074,198
19714,220
4228,10893
17309,286
99666,0
14784,381
3467,23981
42996,10
15590,371
48099,5
21279,178
19429,233
69777,3
44430,10
11261,562
49120,3
26106,107
1187,235191
16500,9834
19097,217
49122,3
82376,0
9875,683
87867,0
42273,14
91071,0
48974,4
86484,0
32250,46
97101,0
70423,0
98138,0
48509,3
16174,374
84654,0
36240,32
49743,5
47433,7
11383,577
22910,159
32335,44
31265,48
79888,0
21965,158
30309,74
59669,2
24656,119
19644,231
38129,19
88092,0
94417,0
28905,90
56696,1
78392,0
99198,0
83552,0
77601,0
46864,9
41941,11
37636,20
5311,3773
98957,0
47146,9
91148,0
37739,26
63722,0
85929,0
61022,3
41433,17
53131,1
10329,596
23114,147
4361,9438
29949,61
31576,62
95341,0
5067,4723
60468,2
72776,1
98750,0
7460,1026
61810,0
3594,21076
36128,29
96553,0
15748,372
90749,0
62793,1
56944,2
70501,0
72082,1
1641,156198
10693,611
76393,0
91690,0
80264,0
89229,0
11207,588
76376,0
64873,1
88049,0
65048,1
37561,27
64041,3
86858,0
51727,4
82276,0
63660,3
19217,252
79670,0
71053,0
74151,0
5521,3166
18997,253
5227,4103
16499,345
45712,9
38528,18
92305,0
35154,32
27485,90
99939,0
75373,0
18749,269
49877,8
63646,1
57030,1
32289,50
40983,15
2019,108343
16995,299
19591,232
50473,4
28188,66
73471,0
53020,1
17551,271
631,341558
61586,1
98154,0
19659,209
1168,237887
33938,36
86841,0
38148,17
87619,0
99232,0
68824,0
52405,2
37538,29
84996,0
59818,1
6691,1453
51281,3
59886,1
17111,292
57137,3
26564,105
19419,245
46307,6
87945,0
53438,4
5495,3240
28307,75
37136,35
28630,73
50594,5
44030,10
31263,54
89219,0
28497,79
98167,0
92478,0
98993,0
5499,3183
22233,161
64866,1
56597,2
68266,0
78554,0
94146,0
49658,4
89047,0
33175,49
6327,1694
940,283985
7390,1030
41453,18
67768,0
77541,0
31802,52
46195,7
2444,70630
10737,616
51151,3
95943,0
53742,2
36908,27
26540,95
13617,454
27604,84
20557,212
54763,2
36260,27
70187,1
30017,66
59351,3
84209,0
52125,5
5928,2305
93320,0
11136,556
44174,8
16535,343
44850,13
33910,41
83804,0
8811,770
91711,0
14241,425
37958,22
73796,0
30408,66
14449,410
52702,2
63547,3
75188,0
17042,304
84704,0
39485,18
53359,3
63634,0
27408,79
52964,4
49642,4
75057,0
54590,1
20623,224
88246,0
41540,21
58541,1
39652,21
45645,7
23257,143
55327,1
70202,0
27046,91
88917,0
72293,1
1110,250088
12947,445
40201,17
6285,1757
430,362936
14267,412
38297,27
89796,0
55629,1
73015,0
39984,18
13713,402
22742,159
2020,108592
87334,0
49435,6
56415,4
61809,0
58055,4
938,285167
84688,0
99023,0
87527,0
36145,32
81388,0
43406,11
67668,0
35401,34
79937,0
31985,51
36405,27
47839,6
97362,0
60083,2
13807,431
31428,49
42140,9
70902,0
4651,6930
93033,0
16706,306
64802,1
57649,3
22508,162
8668,750
1680,150824
4593,7457
21693,179
54012,3
45675,5
76690,0
70351,0
86875,0
46391,7
56352,2
13866,443
93508,0
50618,5
91072,0
923,287612
60542,1
36133,31
55809,5
12817,462
95759,0
95317,0
46087,8
15990,340
5171,4204
73212,0
39361,22
61248,1
25477,114
70988,0
92801,0
93687,0
913,289249
47782,7
96300,2
15657,370
26065,105
27022,95
25615,123
90078,0
9787,659
92543,0
99959,0
20049,208
99344,0
67351,1
13920,433
10613,604
11396,558
20101,203
33689,31
12007,552
63184,0
75461,0
39439,16
21897,152
47875,4
24546,117
54443,4
61448,1
25848,107
69321,0
19568,195
60622,3
50530,5
46204,6
99887,0
5240,3931
29894,77
76830,0
11295,530
65506,0
88816,0
71966,0
86863,0
90271,0
68890,0
96667,0
64356,0
26731,97
56744,2
46926,10
2286,83255
97430,0
53440,4
92961,0
88400,3
50614,7
18048,291
72326,0
9254,698
61947,0
99962,0
93298,0
86634,0
66117,1
26418,108
55075,1
4964,5123
38670,24
44218,8
4297,9952
71054,0
79170,0
3591,21100
16027,356
79315,0
71651,0
52814,4
61660,0
60885,2
73193,0
89453,0
3024,38405
26196,106
98547,0
90355,0
85506,0
10314,649
61342,1
85584,0
57228,4
59037,1
86083,0
94134,0
63589,1
31564,45
39148,22
8472,784
1394,196189
59873,2
97364,0
56065,2
35393,32
24765,133
21499,164
58545,2
30707,58
92647,0
18177,268
78334,0
86128,0
70886,0
30908,69
49044,5
54680,4
11372,566
6149,1977
54110,4
24107,132
54717,3
72692,0
30875,63
9857,678
97825,0
98183,0
4480,8371
72780,0
62503,0
36413,25
52329,7
68408,0
16112,332
43784,11
41219,18
24222,128
13194,472
19325,232
52433,2
38386,18
71517,0
30356,64
54146,2
16750,336
12799,480
97086,0
9745,694
45865,7
3455,24451
7848,889
3248,30291
53229,2
71121,0
35143,38
56449,2
3088,35970
55479,2
31574,57
99376,0
44882,9
36674,23
66004,0
35344,31
55498,3
7861,904
54275,1
45758,7
34734,37
80989,0
84658,0
93392,0
41114,15
98530,0
11139,601
58295,3
31412,62
43634,11
83617,0
97203,0
74997,0
97008,0
74484,0
38721,24
12911,483
97805,0
92127,0
36798,24
29855,55
37993,19
39611,19
5165,4277
71973,0
26753,98
91353,0
20514,174
49786,4
48049,5
15945,328
49503,4
45487,6
27025,78
19959,213
95877,0
9226,742
95671,0
54862,3
16166,337
66357,4
92680,0
38460,28
93352,0
16043,353
81782,0
82067,0
64051,0
6078,2030
41265,15
80175,0
27786,79
58587,3
6231,1843
33813,42
35732,29
98463,0
8088,863
79516,1
22300,5313
18031,256
37643,31
28986,75
86772,0
97601,0
24920,126
78140,0
92960,0
8183,889
84812,0
3554,21867
95565,0
58358,2
86697,0
84590,0
16213,344
38458,16
6865,1296
86172,0
81944,0
20606,218
24144,135
98053,0
44675,8
81359,0
71937,0
52769,2
6637,1473
16262,322
79177,0
80097,0
87864,0
83709,0
75033,0
30754,64
64245,1
5500,179242
10799,597
73770,0
96968,0
75270,1
76759,0
56045,3
93150,0
23226,138
61935,0
44668,5
78469,0
15285,400
7469,1038
96846,0
3524,22559
95353,0
34142,39
82008,0
54266,4
24798,120
97545,0
51343,5
84121,0
38204,23
89991,0
56030,2
27684,78
17521,289
40007,21
54665,2
38932,26
42880,15
22901,138
75493,0
14578,403
78286,0
68555,0
36421,27
86600,4
19756,219
35219,33
39707,22
8741,744
88850,0
99688,0
32226,47
3592,21027
90990,0
1660,153653
36653,31
90121,0
31330,52
93762,0
58125,2
70006,1
93223,0
22495,165
4502,8097
39705,27
37012,30
70511,0
3851,15870
24579,109
85543,0
69104,0
98811,0
73170,0
83723,0
49542,4
34977,27
57532,1
12092,497
32121,45
78061,0
97924,0
45202,11
55193,5
88890,0
53539,2
97236,0
89924,0
19715,206
75588,0
94960,0
29751,72
71876,0
30204,66
42373,11
407,363166
64065,0
35487,30
76318,0
91545,1
57956,2
98518,0
50621,2
59721,3
82759,0
47221,6
55382,3
31070,61
92354,0
62868,0
9168,686
35051,40
69958,1
59747,2
13409,435
5453,3278
11929,523
12598,500
51924,5
53774,3
80879,0
24861,108
73241,0
47267,7
17859,268
91081,0
313,358236
53788,1
69945,0
323,359861
21245,181
32885,46
29943,54
31697,45
74210,0
82522,0
87350,0
39213,21
521,356481
84784,0
27028,84
78207,1
19575,221
73670,1
57922,4
23104,134
10801,595
91953,0
98840,0
1600,10981986
53404,3
87825,0
68749,1
57562,2
94895,0
50424,6
42303,12
85532,0
34777,30
46759,7
54466,2
92284,0
48112,5
8680,780
36618,34
38465,21
77133,0
71552,0
48389,3
79690,0
27606,90
61707,0
75800,11
77103,0
87816,0
49194,8
72091,0
58512,1
71126,0
97062,0
27058,80
33857,39
90969,0
79947,0
81342,0
57930,2
44097,8
10503,628
81566,0
23302,151
3295,28910
66677,0
30538,58
39746,26
97167,0
18262,246
42074,10
27204,89
7337,1073
70418,0
49836,6
8402,782
18317,252
90334,0
14931,363
40259,20
91440,0
82698,0
12612,499
86195,0
30006,61
24583,124
99682,0
3224,31117
70891,0
40562,16
37972,27
43839,8
12439,497
40505,20
6264,1743
95875,0
29006,68
66170,0
30997,54
45879,9
60609,2
29341,61
13406,476
48625,7
73441,1
69447,0
73610,0
36124,32
21736,155
40572,18
71722,0
87320,0
38944,21
76934,0
57519,3
23563,130
16320,339
49443,5
89085,0
82859,0
29100,2479
54475,5
84470,0
492,359003
36527,32
57524,1
2367,76372
82892,0
41563,12
97218,0
38937,13
90720,0
97987,0
56137,2
12064,484
9164,664
24441,127
65377,0
81820,0
89599,0
71058,0
5514,3165
87250,0
94555,0
20720,194
82361,0
21388,185
67981,0
40232,26
12859,471
42441,13
43561,10
22937,148
64085,0
69548,0
69364,0
94290,0
29035,68
29646,58
60250,4
10784,613
63827,0
16008,332
75842,0
64122,0
9175,703
10740,579
53607,2
82665,0
19398,223
4083,12545
21892,180
38806,18
23347,146
46209,7
81205,0
27937,65
88248,0
97087,0
58631,1
41364,18
91370,0
31888,55
14095,446
81652,0
19089,241
15472,352
58161,1
45992,11
58054,1
58356,2
46733,9
4770,6203
17040,325
57660,2
64520,0
49156,6
28326,76
16981,290
72617,0
62389,0
10054,608
23422,149
71628,0
37711,24
26559,100
79681,0
31652,63
3073,36636
93127,0
8410,783
76595,0
68298,0
23259,144
6006,2105
11887,528
38440,22
5395,3529
74275,0
92595,0
4648,7067
26632,106
66838,0
46650,4
94730,0
99055,0
61286,1
71090,1
30079,66
69211,0
18972,264
93652,0
93236,0
19704,217
76815,0
94364,0
25166,112
61469,0
59640,2
98360,0
25846,109
24622,124
14344,414
72290,0
36174,23
78565,0
17426,302
40359,16
37800,907
4882,5613
25054,120
13628,449
62811,0
11248,540
49821,4
7458,1057
4181,11437
5169,4287
98157,0
895,293147
20183,189
88014,0
66571,0
36259,25
57404,2
71540,0
91328,0
93341,0
7972,887
56253,2
1457,185816
95539,0
50655,7
23366,143
39099,20
98939,0
14381,411
76943,0
84096,0
27397,93
79220,0
49413,3
84028,0
65826,0
45970,9
90653,0
37366,24
23855,119
28589,75
71766,0
67352,0
28538,73
1220,228431
59461,2
5793,2495
40788,11
40425,20
46756,8
28922,76
97831,0
90972,0
82069,0
81041,0
65188,0
43218,13
17979,274
47249,5
27008,102
38987,21
55101,2
53205,4
42719,8
76555,0
20030,202
10792,602
30275,61
47942,3
56911,2
10771,574
21370,186
6316,1719
28744,74
49177,5
66277,1
99584,0
65242,0
29703,61
76442,0
73397,0
88921,0
270,351264
34441,45
24659,131
77806,0
46813,9
98491,0
55772,7
22496,168
58756,2
37009,18
88610,0
55572,2
66777,0
19764,237
29119,77
4960,5255
12471,509
80279,0
60472,1
39727,22
5345,3649
75600,11
63535,0
70617,0
6576,1506
41448,22
95852,0
71598,0
32412,45
21432,164
41842,15
90993,0
48628,8
48892,10
96439,0
71148,0
63151,0
42760,8
85212,0
63526,0
47715,7
54549,3
86014,0
28256,73
50868,4
2824,47202
32635,48
99901,0
20779,189
73294,1
10790,588
86328,0
94495,0
79750,0
56736,1
35258,29
81087,0
45721,9
94331,0
75919,0
86161,0
5242,4066
51572,6
70822,0
11601,532
6046,2033
62664,0
62358,1
59273,1
97325,0
46576,6
12494,511
35543,26
23085,139
79692,0
72333,0
17818,296
60436,2
52016,3
67666,0
99947,0
2065,103925
70264,1
67390,1
10524,622
12303,516
83823,0
44260,12
30727,51
40451,19
4374,9237
21190,203
99774,0
19635,222
41208,15
58360,2
6626,1473
89277,0
48065,9
41443,10
20805,173
27303,85
19013,248
43652,10
37153,22
99818,0
86912,0
48436,5
45332,11
43787,11
23584,120
8324,793
1712,146462
24640,130
11858,565
64223,1
51988,4
6670,1433
67473,0
92090,0
67455,0
4382,9305
16288,334
95613,0
97006,0
61387,0
78306,0
64700,38
36154,30
15232,363
95300,2
24857,115
31105,58
87024,0
44615,12
53850,3
88295,0
10946,595
43650,10
94630,0
92102,0
74368,0
33047,42
48426,7
46614,9
65372,2
54548,1
53052,3
20413,207
75307,0
20588,188
14680,405
48308,6
16388,312
6142,1980
90294,0
73199,0
33180,51
63435,0
33986,35
53242,3
18405,277
67926,0
49291,7
64759,0
84531,0
71903,0
79276,0
98428,0
72220,0
50379,3
62162,2
94965,0
46172,7
46754,8
26512,72
23741,140
61233,1
17765,282
80555,0
69352,0
19485,245
66003,1
49056,5
67367,0
43059,12
40129,13
94679,0
21711,182
67868,0
84464,0
80280,0
73868,0
70538,1
17916,291
84362,0
15792,355
48637,6
89582,0
15034,391
62260,0
83135,0
16464,326
37560,26
43542,12
16532,337
50924,5
98800,1
74899,0
61680,0
83539,0
56778,3
30965,55
41182,14
62947,0
56488,1
11902,558
96997,0
1361,202038
26481,96
6332,1740
91277,0
51284,6
39830,19
3814,16476
89841,0
79520,0
16123,311
75994,0
41760,12
55913,1
26841,94
92742,0
60575,3
42674,12
96955,0
95380,0
39799,19
33295,38
13202,432
40426,15
60639,1
99535,0
81518,0
88263,0
397,363058
14319,440
80536,0
98532,0
46895,11
42284,12
81293,0
61706,1
19910,246
48839,4
3639,20108
58843,1
10778,596
85993,0
12109,520
19211,249
76019,0
37804,27
19608,238
10222,650
23229,147
58907,1
43598,10
27820,88
66269,2
98743,0
90841,0
71837,0
92676,0
24247,141
97005,0
78547,0
42895,12
47856,8
22037,193
12033,527
47972,10
12634,516
42487,10
87396,0
88726,0
89866,0
14795,383
92060,0
80712,0
94199,0
81237,0
89072,0
18696,256
10287,630
4924,5342
85739,0
24741,127
71485,0
14594,403
72249,0
89760,0
17609,312
21709,190
32849,50
64907,0
24042,140
18145,277
52658,2
47243,10
70541,0
90910,0
7541,1018
13899,427
26290,108
16468,321
28082,84
96063,0
782,315475
86636,0
69245,0
90578,0
51116,2
72609,0
95411,0
96622,0
20785,208
36948,23
9627,677
37629,28
90516,0
20997,198
84899,0
28786,79
38751,28
43989,15
9687,680
15068,373
45539,3
89758,0
66219,1
72205,0
94937,0
98021,0
76411,1
19306,238
21169,179
59576,1
1289,215204
6335,1681
59947,1
84921,0
57276,2
80006,0
9337,730
42256,13
72395,0
73534,0
12166,502
27182,96
55716,2
77817,0
83848,0
47984,10
34683,35
15384,359
97793,0
75559,0
65056,0
89520,0
20060,206
41887,21
15754,336
71685,0
64448,1
37352,27
88293,0
91303,0
93451,0
50032,4
95726,0
56371,2
72914,0
69018,0
34580,48
3892,15222
49977,5
17464,276
96257,0
35792,27
66349,0
14905,384
64609,0
99616,0
29851,57
93316,0
55215,3
16039,357
47282,9
25096,129
53719,3
39443,26
75702,0
69868,1
49941,5
29502,85
73573,0
63779,0
70300,20
42912,12
46042,9
82558,0
94198,0
23795,148
91000,3
78331,0
99107,0
90207,0
59636,2
94681,0
11430,576
48612,3
47127,8
37036,20
45431,10
31037,56
36525,27
7308,1101
53001,1
43179,14
41729,12
64049,1
14705,370
86475,0
25395,108
14072,412
75500,11
75052,0
34687,38
79000,8
17165,298
54946,3
53035,7
29129,67
15401,340
70636,1
78058,0
44178,11
90878,0
28687,89
54061,1
47201,6
25131,98
35851,28
34363,37
12746,484
45644,8
55214,1
58685,1
33647,38
47480,9
79576,0
42073,9
73097,0
85771,0
46228,7
35036,36
80793,0
53738,4
3202,31817
19648,239
66188,0
61889,0
15536,356
6513,1570
7144,1167
7088,1145
69237,1
22725,155
22623,158
98884,0
94818,0
50580,9
38836,22
10124,651
73882,0
4098,12357
21788,173
99415,0
46161,9
31347,52
20651,194
40937,12
23268,151
74809,0
11477,551
13592,451
57160,3
20793,188
88430,0
26720,86
5993,2136
13967,423
82059,0
49469,4
71265,0
37986,27
50037,6
63000,45
32020,62
73769,0
97397,0
5389,3476
95546,0
55637,2
14395,424
4733,6499
56496,2
46318,4
17425,284
29905,65
3376,26412
76849,0
52700,154
33758,38
56312,2
42547,14
52453,2
26802,87
34530,45
56811,2
87327,0
52538,6
67811,0
87770,0
10351,630
70293,0
59360,1
50445,3
43465,16
38863,22
13262,478
54877,1
16561,302
17432,296
4443,8694
91532,0
57275,1
99011,0
8153,832
42336,12
81949,0
65047,0
20607,196
19717,224
28504,70
22028,177
50541,4
39326,16
21301,175
73023,1
30055,68
14181,379
58548,2
6751,1402
30795,59
28774,74
14867,387
89950,0
24200,4321
69103,0
41917,17
17669,269
63371,1
5112,4478
29065,70
27409,88
87999,0
9037,728
36678,26
66660,0
93827,0
87249,0
11363,562
2989,39815
52241,4
5087,4593
55695,1
10433,667
87261,0
94283,0
57332,5
87369,0
19091,224
91080,0
87961,0
44326,10
73303,0
55606,3
63177,1
64568,2
1236,225076
8701,754
47572,6
58497,2
33444,34
74948,0
2473,68396
56933,3
49432,6
91384,0
50068,5
33134,38
60504,2
48186,5
83315,0
51532,5
41258,18
67441,0
87472,0
85028,0
64458,0
17954,264
40729,19
84229,0
77020,0
52120,3
32252,64
78090,0
26733,104
38087,24
52871,4
22572,175
71385,1
69861,0
92314,0
20533,212
61445,1
99287,0
9176,705
23284,158
45481,8
58872,1
26599,105
88420,0
51396,2
76324,0
52376,3
72332,0
11590,524
90917,0
57003,1
36677,20
39210,19
77658,0
96485,0
36391,26
84776,0
64023,0
60207,1
3721,18363
36849,32
48440,7
50869,4
36672,30
55998,4
92513,0
50096,6
73569,0
77340,0
98077,0
32425,43
19177,246
28226,79
27089,82
15910,310
78448,0
96292,0
27978,79
77025,0
40405,17
46162,9
65097,0
37433,26
60247,2
87908,0
53017,2
42548,14
1665,153617
33423,44
51880,5
45601,7
71501,0
34685,33
32962,52
34010,37
42175,13
15577,376
30307,62
17525,291
67303,0
26102,83
21902,183
81096,0
48904,4
29720,65
24390,136
32273,47
84796,0
37072,21
78758,0
3952,14316
8126,884
30438,64
40262,19
45468,11
18324,263
74661,0
76723,0
2360,76714
40387,13
51160,3
33144,46
81593,0
34641,30
93287,0
13889,407
10677,634
279,352763
10975,564
47657,6
79656,0
11472,516
20953,187
50141,3
45492,9
20382,210
65003,1
31509,60
40968,11
42936,10
78256,0
20143,215
11205,580
26069,105
15886,346
25724,105
37470,37
32216,53
85527,0
74894,0
48758,8
25816,92
90192,0
22753,171
55105,3
75598,0
67346,0
55934,2
86492,0
10507,638
99748,0
61636,1
50596,8
64292,1
7251,1091
19088,238
4767,6196
25601,109
17675,257
93980,0
70137,0
80635,0
95692,0
10954,566
21225,201
78293,0
4275,10222
